-- Logs begin at Thu 2019-12-19 23:09:25 UTC, end at Sat 2019-12-21 07:41:18 UTC. --
Dec 21 07:18:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:18:44.268496 W | etcdserver: request "header:<ID:14919139277709238890 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:45487210 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:1169 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (117.167773ms) to execute
Dec 21 07:21:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:21:25.929958 I | mvcc: store.index: compact 45486653
Dec 21 07:21:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:21:25.937951 I | mvcc: finished scheduled compaction at 45486653 (took 6.859627ms)
Dec 21 07:25:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:25:43.692024 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (275.624795ms) to execute
Dec 21 07:25:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:25:43.692302 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (771.414769ms) to execute
Dec 21 07:25:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:25:43.692526 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (771.618428ms) to execute
Dec 21 07:25:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:25:59.188002 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (207.388958ms) to execute
Dec 21 07:26:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:26:06.160715 W | wal: sync duration of 1.381828482s, expected less than 1s
Dec 21 07:26:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:26:06.164253 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.099548945s) to execute
Dec 21 07:26:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:26:06.189683 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (930.729271ms) to execute
Dec 21 07:26:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 07:26:06.189827 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (375.187633ms) to execute
