-- Logs begin at Sat 2019-11-02 08:56:48 UTC, end at Tue 2019-11-05 22:17:11 UTC. --
Nov 05 21:57:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 21:57:55.232929 I | mvcc: store.index: compact 36399245
Nov 05 21:57:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 21:57:55.239830 I | mvcc: finished scheduled compaction at 36399245 (took 4.924145ms)
Nov 05 22:00:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:00:31.884434 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (126.357417ms) to execute
Nov 05 22:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:02:55.261403 I | mvcc: store.index: compact 36400800
Nov 05 22:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:02:55.270367 I | mvcc: finished scheduled compaction at 36400800 (took 7.463327ms)
Nov 05 22:03:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:03:29.371440 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (371.976035ms) to execute
Nov 05 22:06:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:06:32.268019 W | etcdserver: request "header:<ID:14919139277661249939 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-gsdlh.15d46384dc2bec96\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-gsdlh.15d46384dc2bec96\" value_size:392 lease:5695767240806474114 >> failure:<>>" with result "size:20" took too long (117.56847ms) to execute
Nov 05 22:06:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:06:32.272931 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d46384db22dacc\" " with result "range_response_count:1 size:485" took too long (125.639592ms) to execute
Nov 05 22:06:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:06:32.286447 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nz52h\" " with result "range_response_count:1 size:1118" took too long (135.363867ms) to execute
Nov 05 22:06:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:06:32.288327 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7d7kn\" " with result "range_response_count:1 size:1121" took too long (120.73333ms) to execute
Nov 05 22:06:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 22:06:32.288617 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gsdlh\" " with result "range_response_count:1 size:1121" took too long (134.18336ms) to execute
