-- Logs begin at Sat 2019-11-09 08:24:11 UTC, end at Mon 2019-11-11 10:57:59 UTC. --
Nov 11 10:38:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:10.971006 W | etcdserver: request "header:<ID:14919139277666534134 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:37728834 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4198 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (111.401584ms) to execute
Nov 11 10:38:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:12.677111 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4273" took too long (262.11728ms) to execute
Nov 11 10:38:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:12.677185 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-p2vnv.15d615609337edbf\" " with result "range_response_count:1 size:591" took too long (120.979282ms) to execute
Nov 11 10:38:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:19.176921 W | etcdserver: request "header:<ID:14919139277666534235 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d61571f8d3e55b\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d61571f8d3e55b\" value_size:354 lease:5695767240811758349 >> failure:<>>" with result "size:20" took too long (110.86002ms) to execute
Nov 11 10:38:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:19.406958 W | etcdserver: request "header:<ID:14919139277666534250 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-rlfrn\" mod_revision:37728880 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-rlfrn\" value_size:3504 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-rlfrn\" > >>" with result "size:20" took too long (129.473381ms) to execute
Nov 11 10:38:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:19.407402 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (141.671171ms) to execute
Nov 11 10:38:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:55.811729 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (228.859201ms) to execute
Nov 11 10:38:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:55.811790 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (354.435321ms) to execute
Nov 11 10:38:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:38:55.812071 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (788.571818ms) to execute
Nov 11 10:39:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:39:01.969250 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (133.004756ms) to execute
Nov 11 10:39:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 10:39:01.969905 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (163.761418ms) to execute
