-- Logs begin at Sat 2019-11-02 00:45:01 UTC, end at Tue 2019-11-05 03:18:13 UTC. --
Nov 05 02:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:57:46.362168 I | mvcc: store.index: compact 36216899
Nov 05 02:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:57:46.368037 I | mvcc: finished scheduled compaction at 36216899 (took 4.637805ms)
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.193388 W | etcdserver: request "header:<ID:14919139277660558469 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-r7w9p\" mod_revision:36217662 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-r7w9p\" value_size:1045 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-r7w9p\" > >>" with result "size:20" took too long (114.876867ms) to execute
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.213074 I | etcdserver: start to snapshot (applied: 39974936, lastsnap: 39964932)
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.357532 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lxjqg\" " with result "range_response_count:1 size:1118" took too long (269.264185ms) to execute
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.359393 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wb9wk\" " with result "range_response_count:1 size:1121" took too long (148.537723ms) to execute
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.359513 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-r7w9p\" " with result "range_response_count:1 size:1121" took too long (144.61421ms) to execute
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.608071 I | etcdserver: saved snapshot at index 39974936
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.608205 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (169.561869ms) to execute
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.608571 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-bt9ds\" " with result "range_response_count:1 size:1118" took too long (196.5623ms) to execute
Nov 05 02:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:31.608601 I | etcdserver: compacted raft log at 39969936
Nov 05 02:58:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:58:38.712141 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000026134c0.snap successfully
Nov 05 02:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:59:31.422226 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (171.932322ms) to execute
Nov 05 02:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:59:31.422657 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jj25p\" " with result "range_response_count:1 size:1121" took too long (165.00397ms) to execute
Nov 05 02:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:59:31.453784 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dljpr\" " with result "range_response_count:1 size:1121" took too long (174.653597ms) to execute
Nov 05 02:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:59:31.453827 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cd4l6\" " with result "range_response_count:1 size:1118" took too long (171.787918ms) to execute
Nov 05 02:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:59:31.454001 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-fq88b\" " with result "range_response_count:1 size:1121" took too long (165.056843ms) to execute
Nov 05 02:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:59:31.454240 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8rjt7\" " with result "range_response_count:1 size:1121" took too long (169.232565ms) to execute
Nov 05 02:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 02:59:31.658008 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d424df4e2341f6\" " with result "range_response_count:1 size:485" took too long (140.952407ms) to execute
Nov 05 03:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:02:46.374686 I | mvcc: store.index: compact 36217573
Nov 05 03:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:02:46.380910 I | mvcc: finished scheduled compaction at 36217573 (took 4.517015ms)
Nov 05 03:05:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:05:16.711197 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jj25p\" " with result "range_response_count:1 size:1636" took too long (134.91461ms) to execute
Nov 05 03:05:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:05:16.711432 W | etcdserver: request "header:<ID:14919139277660561788 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:36218579 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (129.355718ms) to execute
Nov 05 03:05:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:05:16.730600 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dljpr\" " with result "range_response_count:1 size:1634" took too long (150.041761ms) to execute
Nov 05 03:05:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:05:16.730793 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-fq88b\" " with result "range_response_count:1 size:1636" took too long (152.845456ms) to execute
Nov 05 03:05:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:05:16.731130 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/backend\" " with result "range_response_count:1 size:2663" took too long (154.170457ms) to execute
Nov 05 03:05:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:05:16.733970 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8rjt7\" " with result "range_response_count:1 size:1636" took too long (148.932026ms) to execute
Nov 05 03:07:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:07:32.002957 W | etcdserver: request "header:<ID:14919139277660562914 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-p5q9x.15d4255d25c3ce50\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-p5q9x.15d4255d25c3ce50\" value_size:389 lease:5695767240805787076 >> failure:<>>" with result "size:20" took too long (117.945356ms) to execute
Nov 05 03:07:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:07:32.019873 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d424df4e2341f6\" " with result "range_response_count:1 size:485" took too long (134.346758ms) to execute
Nov 05 03:07:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:07:32.046136 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-q2w4w\" " with result "range_response_count:1 size:1121" took too long (148.239644ms) to execute
Nov 05 03:07:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:07:46.405910 I | mvcc: store.index: compact 36218307
Nov 05 03:07:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:07:46.412145 I | mvcc: finished scheduled compaction at 36218307 (took 4.818081ms)
Nov 05 03:07:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:07:46.628591 W | etcdserver: request "header:<ID:14919139277660563078 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:36218901 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (141.022459ms) to execute
Nov 05 03:12:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:12:46.426264 I | mvcc: store.index: compact 36218934
Nov 05 03:12:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:12:46.432967 I | mvcc: finished scheduled compaction at 36218934 (took 5.718526ms)
Nov 05 03:13:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:13:17.316431 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (109.253263ms) to execute
Nov 05 03:14:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:14:32.440961 W | etcdserver: request "header:<ID:14919139277660566234 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-2p2nz\" mod_revision:36219675 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-2p2nz\" value_size:1425 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-2p2nz\" > >>" with result "size:20" took too long (155.418198ms) to execute
Nov 05 03:14:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 03:14:32.441173 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7vjrf\" " with result "range_response_count:1 size:1121" took too long (150.702625ms) to execute
