-- Logs begin at Sat 2019-11-02 13:28:51 UTC, end at Wed 2019-11-06 04:20:12 UTC. --
Nov 06 04:00:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:00:28.971669 W | etcdserver: request "header:<ID:14919139277661495776 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-pxt74\" mod_revision:36464500 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-pxt74\" value_size:3504 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-pxt74\" > >>" with result "size:20" took too long (115.095347ms) to execute
Nov 06 04:00:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:00:28.987451 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mp7fx\" " with result "range_response_count:1 size:2946" took too long (111.617613ms) to execute
Nov 06 04:00:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:00:53.091087 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-egressgateway-54b4586c76-59dr5\" " with result "range_response_count:1 size:3009" took too long (136.786135ms) to execute
Nov 06 04:00:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:00:53.344557 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (143.60388ms) to execute
Nov 06 04:00:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:00:53.379510 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-jbmql\" " with result "range_response_count:1 size:3254" took too long (175.096782ms) to execute
Nov 06 04:00:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:00:53.379842 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-4g6nh\" " with result "range_response_count:1 size:2314" took too long (145.39008ms) to execute
Nov 06 04:01:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:01:29.019912 W | etcdserver: request "header:<ID:14919139277661496550 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:36464708 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (110.74381ms) to execute
Nov 06 04:02:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:02:29.106986 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (146.024104ms) to execute
Nov 06 04:02:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:02:29.107277 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-75njc\" " with result "range_response_count:1 size:2943" took too long (130.467845ms) to execute
Nov 06 04:02:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:02:57.734476 I | mvcc: store.index: compact 36464177
Nov 06 04:02:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:02:57.747239 I | mvcc: finished scheduled compaction at 36464177 (took 10.173887ms)
Nov 06 04:02:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:02:58.399966 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (402.050598ms) to execute
Nov 06 04:02:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:02:58.400019 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (509.294886ms) to execute
Nov 06 04:02:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:02:58.400222 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (303.66386ms) to execute
Nov 06 04:03:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:03:29.287199 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (137.315309ms) to execute
Nov 06 04:03:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:03:29.287232 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-n2xpg\" " with result "range_response_count:1 size:2943" took too long (128.455092ms) to execute
Nov 06 04:05:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:05:29.402872 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (119.484687ms) to execute
Nov 06 04:07:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:07:29.494918 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d476f15ec66b49\" " with result "range_response_count:1 size:485" took too long (133.261053ms) to execute
Nov 06 04:07:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:07:29.521212 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z8bl2\" " with result "range_response_count:1 size:2946" took too long (157.761698ms) to execute
Nov 06 04:07:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:07:29.521246 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-n9ggs\" " with result "range_response_count:1 size:2946" took too long (137.05746ms) to execute
Nov 06 04:07:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:07:57.746613 I | mvcc: store.index: compact 36465000
Nov 06 04:07:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:07:57.754593 I | mvcc: finished scheduled compaction at 36465000 (took 5.984874ms)
Nov 06 04:07:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:07:58.080588 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (273.400754ms) to execute
Nov 06 04:07:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 04:07:58.080738 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (143.947116ms) to execute
