-- Logs begin at Sat 2019-11-02 00:45:01 UTC, end at Tue 2019-11-05 01:13:53 UTC. --
Nov 05 00:52:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:52:45.135342 I | mvcc: store.index: compact 36198601
Nov 05 00:52:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:52:45.141694 I | mvcc: finished scheduled compaction at 36198601 (took 5.270504ms)
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.673506 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nhxw4\" " with result "range_response_count:1 size:1121" took too long (156.667325ms) to execute
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.673685 W | etcdserver: request "header:<ID:14919139277660490814 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d41e0ebca56b70\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d41e0ebca56b70\" value_size:354 lease:5695767240805714976 >> failure:<>>" with result "size:20" took too long (128.958564ms) to execute
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.673880 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (168.833422ms) to execute
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.674085 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-68trl\" " with result "range_response_count:1 size:1121" took too long (162.299331ms) to execute
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.689192 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-n6w9k\" " with result "range_response_count:1 size:1118" took too long (160.802601ms) to execute
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.689303 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (158.671376ms) to execute
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.689493 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (158.192897ms) to execute
Nov 05 00:53:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:53:38.690011 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2cpt2\" " with result "range_response_count:1 size:1121" took too long (151.102861ms) to execute
Nov 05 00:54:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 00:54:10.852942 I | etcdserver: start to snapshot (applied: 39954931, lastsnap: 39944930)
