-- Logs begin at Tue 2019-11-05 22:19:11 UTC, end at Fri 2019-11-08 12:54:07 UTC. --
Nov 08 12:34:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:34:02.234623 I | mvcc: store.index: compact 37034592
Nov 08 12:34:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:34:02.241161 I | mvcc: finished scheduled compaction at 37034592 (took 5.506725ms)
Nov 08 12:37:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:37:01.159517 W | wal: sync duration of 1.256766464s, expected less than 1s
Nov 08 12:37:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:37:01.164497 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.066811522s) to execute
Nov 08 12:37:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:37:01.164735 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (102.042092ms) to execute
Nov 08 12:38:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:38:11.461506 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (131.004053ms) to execute
Nov 08 12:38:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:38:18.798839 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (205.957311ms) to execute
Nov 08 12:38:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:38:33.051298 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (351.271789ms) to execute
Nov 08 12:39:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:39:02.250642 I | mvcc: store.index: compact 37035340
Nov 08 12:39:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:39:02.258687 I | mvcc: finished scheduled compaction at 37035340 (took 4.078676ms)
Nov 08 12:39:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:39:27.242690 W | etcdserver: request "header:<ID:14919139277663745985 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-h726c.15d530507f5d8dd2\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-h726c.15d530507f5d8dd2\" value_size:392 lease:5695767240808970054 >> failure:<>>" with result "size:20" took too long (109.324642ms) to execute
Nov 08 12:39:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:39:27.245145 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-h726c\" " with result "range_response_count:1 size:1121" took too long (106.435593ms) to execute
Nov 08 12:39:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 12:39:27.469251 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (139.926232ms) to execute
