-- Logs begin at Wed 2019-11-06 23:58:34 UTC, end at Sun 2019-11-10 01:46:05 UTC. --
Nov 10 01:24:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:24:24.594587 I | mvcc: store.index: compact 37394367
Nov 10 01:24:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:24:24.601346 I | mvcc: finished scheduled compaction at 37394367 (took 5.314647ms)
Nov 10 01:25:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:25:19.710372 W | etcdserver: read-only range request "key:\"/registry/limitranges/default/\" range_end:\"/registry/limitranges/default0\" " with result "range_response_count:0 size:7" took too long (101.46129ms) to execute
Nov 10 01:25:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:25:19.941177 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7pzs6\" " with result "range_response_count:1 size:1121" took too long (161.220727ms) to execute
Nov 10 01:25:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:25:19.941985 W | etcdserver: request "header:<ID:14919139277665216627 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-xdpvl\" mod_revision:37395974 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-xdpvl\" value_size:1422 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-xdpvl\" > >>" with result "size:20" took too long (126.062551ms) to execute
Nov 10 01:25:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:25:19.949208 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (123.420785ms) to execute
Nov 10 01:26:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:26:00.515127 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (286.793667ms) to execute
Nov 10 01:26:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:26:00.515332 W | etcdserver: request "header:<ID:14919139277665217120 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:37396120 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (223.314782ms) to execute
Nov 10 01:26:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:26:00.515489 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (286.947109ms) to execute
Nov 10 01:26:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:26:37.632909 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (115.780312ms) to execute
Nov 10 01:29:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:29:24.612660 I | mvcc: store.index: compact 37395851
Nov 10 01:29:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:29:24.622152 I | mvcc: finished scheduled compaction at 37395851 (took 7.235055ms)
Nov 10 01:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:30:20.290869 W | etcdserver: request "header:<ID:14919139277665219715 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d5a8f62dcfd420\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d5a8f62dcfd420\" value_size:354 lease:5695767240810443884 >> failure:<>>" with result "size:20" took too long (136.448479ms) to execute
Nov 10 01:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:30:20.291789 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-69prf\" " with result "range_response_count:1 size:1121" took too long (146.02106ms) to execute
Nov 10 01:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:30:20.310675 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cktzn\" " with result "range_response_count:1 size:1121" took too long (162.263688ms) to execute
Nov 10 01:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:30:20.541101 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (150.379565ms) to execute
Nov 10 01:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:31:20.396626 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-chf9q\" " with result "range_response_count:1 size:1121" took too long (155.941689ms) to execute
Nov 10 01:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:31:20.396742 W | etcdserver: request "header:<ID:14919139277665220386 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-wdnfl.15d5a9042c915025\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-wdnfl.15d5a9042c915025\" value_size:392 lease:5695767240810444557 >> failure:<>>" with result "size:20" took too long (129.543908ms) to execute
Nov 10 01:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:31:20.396920 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k258z\" " with result "range_response_count:1 size:1121" took too long (136.525282ms) to execute
Nov 10 01:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:31:20.397108 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-sxq5w.15d5a8fbcc3f615c\" " with result "range_response_count:1 size:589" took too long (140.986867ms) to execute
Nov 10 01:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:31:20.397452 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wdnfl\" " with result "range_response_count:1 size:1121" took too long (157.095204ms) to execute
Nov 10 01:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:31:20.397655 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (142.095973ms) to execute
Nov 10 01:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:31:20.397927 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d5a8f639855fbd\" " with result "range_response_count:1 size:485" took too long (141.958118ms) to execute
Nov 10 01:32:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:32:20.485162 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rr5sk\" " with result "range_response_count:1 size:1121" took too long (152.691757ms) to execute
Nov 10 01:32:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:32:20.520183 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-26mmw\" " with result "range_response_count:1 size:1118" took too long (159.034831ms) to execute
Nov 10 01:32:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:32:20.520453 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7wfkf\" " with result "range_response_count:1 size:1121" took too long (165.454492ms) to execute
Nov 10 01:34:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:34:24.626059 I | mvcc: store.index: compact 37396855
Nov 10 01:34:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:34:24.633762 I | mvcc: finished scheduled compaction at 37396855 (took 4.898049ms)
Nov 10 01:39:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:39:08.530178 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (284.877987ms) to execute
Nov 10 01:39:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:39:08.530493 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (284.9564ms) to execute
Nov 10 01:39:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:39:24.647695 I | mvcc: store.index: compact 37397961
Nov 10 01:39:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:39:24.654350 I | mvcc: finished scheduled compaction at 37397961 (took 5.583393ms)
Nov 10 01:39:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:39:25.031549 W | etcdserver: request "header:<ID:14919139277665225075 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:37398704 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5604 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (243.972186ms) to execute
Nov 10 01:40:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:40:25.440231 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (233.28982ms) to execute
Nov 10 01:41:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:41:50.602853 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (290.620001ms) to execute
Nov 10 01:42:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:42:23.706776 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (156.887033ms) to execute
Nov 10 01:44:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 01:44:10.916983 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (134.739153ms) to execute
