-- Logs begin at Fri 2019-11-01 06:45:16 UTC, end at Mon 2019-11-04 06:27:38 UTC. --
Nov 04 06:07:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:32.695828 I | mvcc: store.index: compact 36031491
Nov 04 06:07:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:32.701842 I | mvcc: finished scheduled compaction at 36031491 (took 4.396155ms)
Nov 04 06:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:37.204816 W | etcdserver: read-only range request "key:\"/registry/limitranges/istio-system/\" range_end:\"/registry/limitranges/istio-system0\" " with result "range_response_count:0 size:7" took too long (326.585173ms) to execute
Nov 04 06:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:37.206493 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (296.546024ms) to execute
Nov 04 06:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:37.206762 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-4tp8t.15d3e090c69bbd24\" " with result "range_response_count:1 size:592" took too long (176.898349ms) to execute
Nov 04 06:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:37.993147 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (272.36914ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.333433 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "range_response_count:0 size:7" took too long (297.081888ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.335284 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1405" took too long (233.240653ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.335375 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (114.01885ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.874400 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-node-exporter-token-dr68x\" " with result "range_response_count:1 size:2546" took too long (490.630367ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.887588 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4tp8t\" " with result "range_response_count:1 size:4150" took too long (277.135891ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.887713 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (468.107917ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.887882 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1910" took too long (378.823914ms) to execute
Nov 04 06:07:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 06:07:39.888024 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4030" took too long (397.71452ms) to execute
