-- Logs begin at Sat 2019-11-02 08:56:48 UTC, end at Tue 2019-11-05 19:23:02 UTC. --
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.387443 I | mvcc: store.index: compact 36371980
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.388543 W | etcdserver: request "header:<ID:14919139277661131996 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:36371980 > " with result "size:7" took too long (102.695486ms) to execute
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.392702 I | mvcc: finished scheduled compaction at 36371980 (took 4.212051ms)
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.634814 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (108.280129ms) to execute
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.635102 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (108.48454ms) to execute
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.635375 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (108.069541ms) to execute
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.635454 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (108.863203ms) to execute
Nov 05 19:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:02:53.635872 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (108.023802ms) to execute
Nov 05 19:05:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:05:36.324082 W | etcdserver: request "header:<ID:14919139277661133484 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-4xsb7\" mod_revision:0 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-4xsb7\" value_size:976 >> failure:<>>" with result "size:20" took too long (117.561779ms) to execute
Nov 05 19:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:07:53.506530 I | mvcc: store.index: compact 36372714
Nov 05 19:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:07:53.511399 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (103.757023ms) to execute
Nov 05 19:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:07:53.512174 I | mvcc: finished scheduled compaction at 36372714 (took 4.337543ms)
Nov 05 19:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:07:53.743282 W | etcdserver: request "header:<ID:14919139277661134730 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:36373452 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (118.166325ms) to execute
Nov 05 19:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:08:36.679718 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mn7h8\" " with result "range_response_count:1 size:1118" took too long (122.440847ms) to execute
Nov 05 19:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:08:36.679879 W | etcdserver: request "header:<ID:14919139277661135085 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-mn7h8.15d459cf4149904e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-mn7h8.15d459cf4149904e\" value_size:389 lease:5695767240806358874 >> failure:<>>" with result "size:20" took too long (116.310598ms) to execute
Nov 05 19:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:08:36.679922 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (125.377217ms) to execute
Nov 05 19:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:08:36.679992 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (115.296693ms) to execute
Nov 05 19:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:08:36.680205 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (125.414997ms) to execute
Nov 05 19:10:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:10:36.844041 W | etcdserver: request "header:<ID:14919139277661136221 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-4cwb2\" mod_revision:36373924 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-4cwb2\" value_size:1045 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-4cwb2\" > >>" with result "size:20" took too long (108.827779ms) to execute
Nov 05 19:10:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 19:10:36.864522 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7w4x8\" " with result "range_response_count:1 size:1121" took too long (125.430503ms) to execute
