-- Logs begin at Wed 2019-11-06 23:58:34 UTC, end at Sat 2019-11-09 23:24:27 UTC. --
Nov 09 23:04:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:04:23.926637 I | mvcc: store.index: compact 37370863
Nov 09 23:04:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:04:23.933227 I | mvcc: finished scheduled compaction at 37370863 (took 4.50393ms)
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.881242 W | wal: sync duration of 1.383740858s, expected less than 1s
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.887664 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (1.561988798s) to execute
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.889415 W | etcdserver: request "header:<ID:14919139277665116544 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:37371951 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (1.390579905s) to execute
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.892007 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.171752372s) to execute
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.895825 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (802.159703ms) to execute
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.895875 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (401.113662ms) to execute
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.895987 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (884.990818ms) to execute
Nov 09 23:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:17.896372 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (1.065840998s) to execute
Nov 09 23:06:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:42.329612 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (107.459428ms) to execute
Nov 09 23:06:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:46.716452 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1428" took too long (281.677844ms) to execute
Nov 09 23:06:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:53.885951 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (542.324634ms) to execute
Nov 09 23:06:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 23:06:54.401567 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.021417853s) to execute
