-- Logs begin at Wed 2019-11-06 07:52:18 UTC, end at Sat 2019-11-09 07:57:52 UTC. --
Nov 09 07:39:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:39:15.242536 I | mvcc: store.index: compact 37220520
Nov 09 07:39:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:39:15.253863 I | mvcc: finished scheduled compaction at 37220520 (took 9.754908ms)
Nov 09 07:39:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:39:15.640429 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (200.353935ms) to execute
Nov 09 07:40:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:27.508904 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z8nzp\" " with result "range_response_count:1 size:1121" took too long (153.567495ms) to execute
Nov 09 07:40:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:27.509081 W | etcdserver: request "header:<ID:14919139277664511585 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-2bhnk\" mod_revision:37222123 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-2bhnk\" value_size:1422 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-2bhnk\" > >>" with result "size:20" took too long (128.987953ms) to execute
Nov 09 07:40:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:27.511282 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7f2ff\" " with result "range_response_count:1 size:1121" took too long (147.65503ms) to execute
Nov 09 07:40:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:27.511346 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (147.994511ms) to execute
Nov 09 07:40:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:27.511484 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kvmwf\" " with result "range_response_count:1 size:1121" took too long (130.647217ms) to execute
Nov 09 07:40:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:46.821312 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (102.227039ms) to execute
Nov 09 07:40:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:47.456947 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (477.130303ms) to execute
Nov 09 07:40:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:40:47.457135 W | etcdserver: request "header:<ID:14919139277664511840 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:37222202 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (140.124362ms) to execute
Nov 09 07:44:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:44:15.255191 I | mvcc: store.index: compact 37221919
Nov 09 07:44:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:44:15.269495 I | mvcc: finished scheduled compaction at 37221919 (took 12.159505ms)
Nov 09 07:44:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:44:15.658574 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (110.821057ms) to execute
Nov 09 07:44:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:44:15.659271 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kvmwf\" " with result "range_response_count:1 size:1734" took too long (147.402147ms) to execute
Nov 09 07:45:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:45:27.789373 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2nh55\" " with result "range_response_count:1 size:1118" took too long (144.310335ms) to execute
Nov 09 07:45:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:45:27.793233 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d56eda0d1ef3a7\" " with result "range_response_count:1 size:485" took too long (144.286837ms) to execute
Nov 09 07:45:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:45:27.793477 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b59m8\" " with result "range_response_count:1 size:1121" took too long (106.157835ms) to execute
Nov 09 07:45:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:45:27.793734 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nfjwh\" " with result "range_response_count:1 size:1121" took too long (143.647144ms) to execute
Nov 09 07:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:45:59.153443 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28930" took too long (205.023192ms) to execute
Nov 09 07:46:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 07:46:02.488760 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (531.064106ms) to execute
