-- Logs begin at Fri 2019-11-08 22:50:13 UTC, end at Mon 2019-11-11 05:02:47 UTC. --
Nov 11 04:40:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:40:45.155048 W | etcdserver: request "header:<ID:14919139277666290789 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:37669703 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (468.451433ms) to execute
Nov 11 04:40:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:40:49.021227 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (331.534476ms) to execute
Nov 11 04:40:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:40:58.835566 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (179.582387ms) to execute
Nov 11 04:40:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:40:59.397943 W | etcdserver: request "header:<ID:14919139277666290883 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:37669714 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (213.046748ms) to execute
Nov 11 04:40:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:40:59.398411 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (195.358604ms) to execute
Nov 11 04:41:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:03.342228 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (149.273737ms) to execute
Nov 11 04:41:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:04.152564 W | etcdserver: request "header:<ID:14919139277666290938 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:37669724 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (163.885837ms) to execute
Nov 11 04:41:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:04.590437 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (314.238148ms) to execute
Nov 11 04:41:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:04.590610 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (316.468257ms) to execute
Nov 11 04:41:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:25.234207 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (1.089119385s) to execute
Nov 11 04:41:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:25.234586 W | etcdserver: request "header:<ID:14919139277666291074 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:37669760 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (996.421104ms) to execute
Nov 11 04:41:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:25.234858 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (958.538062ms) to execute
Nov 11 04:41:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:25.235253 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:256" took too long (634.331102ms) to execute
Nov 11 04:41:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 04:41:25.236097 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (244.833054ms) to execute
