-- Logs begin at Tue 2019-11-05 22:19:11 UTC, end at Fri 2019-11-08 16:13:44 UTC. --
Nov 08 15:54:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:54:05.331485 I | mvcc: store.index: compact 37067639
Nov 08 15:54:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:54:05.336747 I | mvcc: finished scheduled compaction at 37067639 (took 4.196404ms)
Nov 08 15:55:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:55:33.592658 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (304.389326ms) to execute
Nov 08 15:55:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:55:33.593211 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (147.019195ms) to execute
Nov 08 15:55:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:55:33.593354 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (211.037817ms) to execute
Nov 08 15:55:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:55:33.593508 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (102.629831ms) to execute
Nov 08 15:55:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:55:33.593649 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (603.551122ms) to execute
Nov 08 15:59:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:59:05.346535 I | mvcc: store.index: compact 37068410
Nov 08 15:59:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:59:05.352057 I | mvcc: finished scheduled compaction at 37068410 (took 4.333149ms)
Nov 08 15:59:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 15:59:05.559363 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (119.734613ms) to execute
Nov 08 16:01:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 16:01:40.982768 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (129.43953ms) to execute
Nov 08 16:01:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 16:01:40.982978 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (128.76002ms) to execute
Nov 08 16:02:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 16:02:05.326740 I | etcdserver: start to snapshot (applied: 40895035, lastsnap: 40885034)
Nov 08 16:02:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 16:02:05.426325 I | etcdserver: saved snapshot at index 40895035
Nov 08 16:02:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 16:02:05.426615 I | etcdserver: compacted raft log at 40890035
Nov 08 16:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 16:02:13.203675 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000026f3ee6.snap successfully
