-- Logs begin at Thu 2019-10-31 07:39:49 UTC, end at Sat 2019-11-02 15:02:57 UTC. --
Nov 02 14:41:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:41:50.151066 I | mvcc: store.index: compact 35673978
Nov 02 14:41:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:41:50.157080 I | mvcc: finished scheduled compaction at 35673978 (took 4.778027ms)
Nov 02 14:41:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:41:50.422576 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:133" took too long (204.688697ms) to execute
Nov 02 14:42:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:31.142632 W | etcdserver: request "header:<ID:14919139277658340257 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:35674854 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (519.886917ms) to execute
Nov 02 14:42:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:31.142871 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (428.045556ms) to execute
Nov 02 14:42:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:31.142998 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (247.559737ms) to execute
Nov 02 14:42:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:31.143087 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (506.165782ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.134463 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (153.51707ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.134542 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lpmrg\" " with result "range_response_count:1 size:1118" took too long (152.712428ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.178257 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b988k\" " with result "range_response_count:1 size:1121" took too long (163.593417ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.178402 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6wgzj\" " with result "range_response_count:1 size:1121" took too long (171.561377ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.384387 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9thzd\" " with result "range_response_count:1 size:1121" took too long (167.61935ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.384619 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wzkfj\" " with result "range_response_count:1 size:1121" took too long (159.750212ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.388685 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (151.11986ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.389301 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tc6sj\" " with result "range_response_count:1 size:1121" took too long (147.818541ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.389541 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d35f6d8f754f6e\" " with result "range_response_count:1 size:485" took too long (148.10295ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.419947 I | etcdserver: start to snapshot (applied: 39384871, lastsnap: 39374870)
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.554474 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (162.176199ms) to execute
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.650572 I | etcdserver: saved snapshot at index 39384871
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.651571 I | etcdserver: compacted raft log at 39379871
Nov 02 14:42:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:42:34.770924 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (182.501365ms) to execute
