-- Logs begin at Fri 2019-12-20 03:39:40 UTC, end at Sat 2019-12-21 13:05:06 UTC. --
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.716450 W | etcdserver: request "header:<ID:14919139277709440815 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-7dpgg.15e2638e9377ba72\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-7dpgg.15e2638e9377ba72\" value_size:392 lease:5695767240854664799 >> failure:<>>" with result "size:20" took too long (129.082977ms) to execute
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.716738 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7dpgg\" " with result "range_response_count:1 size:1121" took too long (165.625817ms) to execute
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.717164 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (151.716961ms) to execute
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.717507 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8jdrw\" " with result "range_response_count:1 size:1121" took too long (139.440375ms) to execute
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.717574 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e2636f2d77412c\" " with result "range_response_count:1 size:485" took too long (151.338798ms) to execute
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.717728 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-plt4f\" " with result "range_response_count:1 size:1121" took too long (151.2431ms) to execute
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.717878 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ntbxd\" " with result "range_response_count:1 size:1121" took too long (138.45793ms) to execute
Dec 21 12:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:43.938248 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e2636f2d77412c\" " with result "range_response_count:1 size:485" took too long (127.303838ms) to execute
Dec 21 12:44:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:46.275271 W | etcdserver: request "header:<ID:14919139277709440910 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-7dpgg\" mod_revision:45540920 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-7dpgg\" value_size:1668 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-7dpgg\" > >>" with result "size:20" took too long (274.846326ms) to execute
Dec 21 12:44:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:46.275663 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (257.670639ms) to execute
Dec 21 12:44:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:46.275719 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (198.057323ms) to execute
Dec 21 12:44:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:44:46.276053 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b8b75\" " with result "range_response_count:1 size:1498" took too long (139.663326ms) to execute
Dec 21 12:45:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:45:43.697913 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (154.224633ms) to execute
Dec 21 12:45:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:45:43.698138 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qd2rl\" " with result "range_response_count:1 size:1121" took too long (163.537471ms) to execute
Dec 21 12:46:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:46:30.592593 I | mvcc: store.index: compact 45540368
Dec 21 12:46:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:46:30.597622 I | mvcc: finished scheduled compaction at 45540368 (took 3.876527ms)
Dec 21 12:49:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:28.487180 W | wal: sync duration of 1.003732418s, expected less than 1s
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.456481 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.695769124s) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.457447 W | etcdserver: request "header:<ID:14919139277709443282 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:45541592 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (968.909773ms) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.462296 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (728.944998ms) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.462580 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (452.368204ms) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.462776 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (181.937076ms) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.462951 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (531.935901ms) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.463064 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (990.758122ms) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.463083 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (1.400269545s) to execute
Dec 21 12:49:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 12:49:29.463433 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (1.460374113s) to execute
