-- Logs begin at Fri 2019-11-01 16:26:07 UTC, end at Mon 2019-11-04 11:12:02 UTC. --
Nov 04 10:52:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:52:34.501104 I | mvcc: store.index: compact 36069203
Nov 04 10:52:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:52:34.505600 I | mvcc: finished scheduled compaction at 36069203 (took 3.513451ms)
Nov 04 10:54:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:54:03.817629 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (435.581699ms) to execute
Nov 04 10:54:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:54:03.817775 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.21586846s) to execute
Nov 04 10:54:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:54:03.817822 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (624.983009ms) to execute
Nov 04 10:54:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:54:03.817884 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2f6n6\" " with result "range_response_count:1 size:1855" took too long (860.052406ms) to execute
Nov 04 10:54:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:54:03.817976 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (717.131824ms) to execute
Nov 04 10:55:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:55:57.136128 I | etcdserver: start to snapshot (applied: 39814916, lastsnap: 39804915)
Nov 04 10:55:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:55:57.310164 I | etcdserver: saved snapshot at index 39814916
Nov 04 10:55:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:55:57.312011 I | etcdserver: compacted raft log at 39809916
Nov 04 10:56:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:56:07.624388 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000025ec3af.snap successfully
Nov 04 10:57:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:57:34.514414 I | mvcc: store.index: compact 36069878
Nov 04 10:57:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 10:57:34.519481 I | mvcc: finished scheduled compaction at 36069878 (took 3.787682ms)
Nov 04 11:00:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:00:36.225709 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (457.82322ms) to execute
Nov 04 11:00:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:00:36.230103 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (372.431013ms) to execute
Nov 04 11:00:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:00:36.230382 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (279.993234ms) to execute
Nov 04 11:00:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:00:36.231442 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dh8wq\" " with result "range_response_count:1 size:1851" took too long (329.098304ms) to execute
Nov 04 11:01:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:01:28.105165 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (147.034704ms) to execute
Nov 04 11:01:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:01:28.105435 W | etcdserver: request "header:<ID:14919139277660024754 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d3f0a55e93b5e7\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d3f0a55e93b5e7\" value_size:354 lease:5695767240805248374 >> failure:<>>" with result "size:20" took too long (133.094944ms) to execute
Nov 04 11:01:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:01:28.121237 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (151.998422ms) to execute
Nov 04 11:01:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:01:28.121284 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-prdsl\" " with result "range_response_count:1 size:1121" took too long (153.548413ms) to execute
Nov 04 11:01:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:01:28.124760 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z5dg7\" " with result "range_response_count:1 size:1121" took too long (146.923477ms) to execute
Nov 04 11:02:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:02:34.544770 I | mvcc: store.index: compact 36070664
Nov 04 11:02:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:02:34.550953 I | mvcc: finished scheduled compaction at 36070664 (took 4.920332ms)
Nov 04 11:04:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:04:28.286670 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ns4mr\" " with result "range_response_count:1 size:1121" took too long (117.185943ms) to execute
Nov 04 11:04:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:04:28.286823 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1066" took too long (120.490266ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.497582 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jvfm6\" " with result "range_response_count:1 size:1121" took too long (164.739374ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.497644 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ppj4q\" " with result "range_response_count:1 size:1121" took too long (175.310683ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.497714 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kzwvx\" " with result "range_response_count:1 size:1121" took too long (164.438756ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.529125 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2g72f\" " with result "range_response_count:1 size:1121" took too long (149.891028ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.529252 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d3f0cf53858d91\" " with result "range_response_count:1 size:485" took too long (182.980309ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.529368 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xr5md\" " with result "range_response_count:1 size:1118" took too long (170.980411ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.716693 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mdvdg\" " with result "range_response_count:1 size:1118" took too long (148.790503ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.716920 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d3f0cf53858d91\" " with result "range_response_count:1 size:485" took too long (149.551082ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.716950 W | etcdserver: request "header:<ID:14919139277660027242 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-mdvdg.15d3f0dd5879e22b\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-mdvdg.15d3f0dd5879e22b\" value_size:389 lease:5695767240805251168 >> failure:<>>" with result "size:20" took too long (117.798896ms) to execute
Nov 04 11:05:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:05:28.717053 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jvfm6\" " with result "range_response_count:1 size:1502" took too long (129.374613ms) to execute
Nov 04 11:06:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:06:28.408414 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s5ghh\" " with result "range_response_count:1 size:1121" took too long (105.449668ms) to execute
Nov 04 11:06:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:06:28.408704 W | etcdserver: request "header:<ID:14919139277660027881 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:36072457 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (103.748441ms) to execute
Nov 04 11:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:07:34.557273 I | mvcc: store.index: compact 36071653
Nov 04 11:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 11:07:34.565816 I | mvcc: finished scheduled compaction at 36071653 (took 7.535616ms)
