-- Logs begin at Mon 2019-12-16 09:46:59 UTC, end at Wed 2019-12-18 04:16:27 UTC. --
Dec 18 03:54:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:54:51.363843 W | etcdserver: request "header:<ID:14919139277706175913 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:44706717 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (180.644919ms) to execute
Dec 18 03:54:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:54:51.364006 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (173.674914ms) to execute
Dec 18 03:54:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:54:51.956913 I | mvcc: store.index: compact 44705944
Dec 18 03:54:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:54:51.962910 I | mvcc: finished scheduled compaction at 44705944 (took 4.773737ms)
Dec 18 03:54:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:54:52.212151 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:2 size:3235" took too long (129.889375ms) to execute
Dec 18 03:55:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:55:49.915487 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-4cdgh.15e15aea57cc7337\" " with result "range_response_count:1 size:588" took too long (120.420459ms) to execute
Dec 18 03:55:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:55:49.915685 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (277.294498ms) to execute
Dec 18 03:55:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:55:50.132600 W | etcdserver: request "header:<ID:14919139277706176415 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:44706855 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (115.528991ms) to execute
Dec 18 03:55:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:55:50.132702 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (106.336633ms) to execute
Dec 18 03:56:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:56:20.583190 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-4cdgh.15e15ad77298fcdf\" " with result "range_response_count:1 size:558" took too long (170.14681ms) to execute
Dec 18 03:56:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:56:44.664361 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-c2rqj.15e15aea39505b1c\" " with result "range_response_count:1 size:592" took too long (126.889764ms) to execute
Dec 18 03:56:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:56:52.198513 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (200.796818ms) to execute
Dec 18 03:57:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:01.887886 W | etcdserver: request "header:<ID:14919139277706177087 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:44707019 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (103.64953ms) to execute
Dec 18 03:57:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:12.043000 W | etcdserver: request "header:<ID:14919139277706177163 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:44707044 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (141.189487ms) to execute
Dec 18 03:57:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:51.814892 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (117.654823ms) to execute
Dec 18 03:57:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:51.814964 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (116.720059ms) to execute
Dec 18 03:57:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:51.815075 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (117.477361ms) to execute
Dec 18 03:57:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:51.815126 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (117.420485ms) to execute
Dec 18 03:57:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:51.815234 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (114.470886ms) to execute
Dec 18 03:57:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:57:52.685033 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (173.541185ms) to execute
Dec 18 03:59:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:18.346511 W | wal: sync duration of 1.323333838s, expected less than 1s
Dec 18 03:59:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:18.361508 W | etcdserver: request "header:<ID:14919139277706178232 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:44707335 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (1.3379762s) to execute
Dec 18 03:59:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:18.361692 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.004796711s) to execute
Dec 18 03:59:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:18.361845 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (981.927122ms) to execute
Dec 18 03:59:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:18.362042 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (640.594084ms) to execute
Dec 18 03:59:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:30.691188 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (138.46714ms) to execute
Dec 18 03:59:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:51.853252 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (154.472383ms) to execute
Dec 18 03:59:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:51.853574 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authentication.k8s.io\" " with result "range_response_count:1 size:656" took too long (154.717784ms) to execute
Dec 18 03:59:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:51.853849 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (153.116924ms) to execute
Dec 18 03:59:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:51.853997 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (155.001248ms) to execute
Dec 18 03:59:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:51.854125 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (153.478799ms) to execute
Dec 18 03:59:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:52.069821 I | mvcc: store.index: compact 44706736
Dec 18 03:59:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 03:59:52.076510 I | mvcc: finished scheduled compaction at 44706736 (took 4.450492ms)
Dec 18 04:00:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:23.783260 W | etcdserver: request "header:<ID:14919139277706178814 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:44707483 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4355 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (141.991541ms) to execute
Dec 18 04:00:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:38.205588 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (175.378732ms) to execute
Dec 18 04:00:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:38.205826 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pv6cv\" " with result "range_response_count:1 size:1121" took too long (125.134117ms) to execute
Dec 18 04:00:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:38.206110 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (147.374618ms) to execute
Dec 18 04:00:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:38.206543 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (160.71913ms) to execute
Dec 18 04:00:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:38.206941 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (147.737216ms) to execute
Dec 18 04:00:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:38.207133 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k4p2q\" " with result "range_response_count:1 size:1121" took too long (159.842772ms) to execute
Dec 18 04:00:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:39.806233 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (201.022643ms) to execute
Dec 18 04:00:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:39.806359 W | etcdserver: request "header:<ID:14919139277706178971 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-k4p2q.15e15b35225824d7\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-k4p2q.15e15b35225824d7\" value_size:363 lease:5695767240851403109 >> failure:<>>" with result "size:20" took too long (144.96925ms) to execute
Dec 18 04:00:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:00:54.838507 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (198.45126ms) to execute
Dec 18 04:01:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:01:24.352883 W | etcdserver: request "header:<ID:14919139277706179418 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:44707666 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4355 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (388.82242ms) to execute
Dec 18 04:01:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:01:51.676742 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (101.800977ms) to execute
Dec 18 04:03:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:03:44.128808 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (105.157334ms) to execute
Dec 18 04:04:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:04:52.105756 I | mvcc: store.index: compact 44707437
Dec 18 04:04:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:04:52.111862 I | mvcc: finished scheduled compaction at 44707437 (took 4.174576ms)
