-- Logs begin at Fri 2019-11-08 22:50:13 UTC, end at Mon 2019-11-11 03:47:24 UTC. --
Nov 11 03:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:25:23.162827 I | mvcc: store.index: compact 37656142
Nov 11 03:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:25:23.169232 I | mvcc: finished scheduled compaction at 37656142 (took 4.42516ms)
Nov 11 03:27:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:27:16.497062 W | etcdserver: request "header:<ID:14919139277666238886 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:37657041 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6101 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (125.488301ms) to execute
Nov 11 03:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:27:31.751336 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (111.346643ms) to execute
Nov 11 03:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:27:31.751594 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (135.043519ms) to execute
Nov 11 03:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:27:32.218510 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qsf97\" " with result "range_response_count:1 size:2946" took too long (362.356557ms) to execute
Nov 11 03:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:27:32.218699 W | etcdserver: request "header:<ID:14919139277666239111 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:37657065 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5604 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (197.397312ms) to execute
Nov 11 03:28:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:28:32.532389 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (144.728367ms) to execute
Nov 11 03:28:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:28:32.577154 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (188.816633ms) to execute
Nov 11 03:28:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:28:32.775074 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (145.534432ms) to execute
Nov 11 03:28:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:28:32.775430 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1148" took too long (147.557415ms) to execute
Nov 11 03:28:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:28:32.775648 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-gl5k9\" " with result "range_response_count:1 size:2738" took too long (135.624313ms) to execute
Nov 11 03:29:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:29:17.961712 W | etcdserver: request "header:<ID:14919139277666240254 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-kvjxm.15d5fe089e87fe4e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-kvjxm.15d5fe089e87fe4e\" value_size:389 lease:5695767240811463933 >> failure:<>>" with result "size:20" took too long (135.882777ms) to execute
Nov 11 03:29:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:29:17.962382 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (131.501483ms) to execute
Nov 11 03:29:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 03:29:17.962553 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (131.497621ms) to execute
