-- Logs begin at Sun 2019-10-27 23:59:01 UTC, end at Fri 2019-11-01 08:48:50 UTC. --
Nov 01 08:26:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:26:46.509268 W | etcdserver: request "header:<ID:14919139277657148730 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:35370359 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (580.81336ms) to execute
Nov 01 08:26:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:26:46.509432 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (216.009616ms) to execute
Nov 01 08:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:26:50.399351 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (112.721523ms) to execute
Nov 01 08:27:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:01.913965 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34725" took too long (116.094038ms) to execute
Nov 01 08:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:03.408859 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (365.764767ms) to execute
Nov 01 08:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:03.408932 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (430.507289ms) to execute
Nov 01 08:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:03.409096 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (522.020379ms) to execute
Nov 01 08:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:35.964720 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (396.367155ms) to execute
Nov 01 08:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:35.965280 W | etcdserver: request "header:<ID:14919139277657149131 > lease_revoke:<id:4f0b6e20c7550e5f>" with result "size:29" took too long (285.507761ms) to execute
Nov 01 08:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:35.966015 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (202.754716ms) to execute
Nov 01 08:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:40.871275 W | etcdserver: request "header:<ID:14919139277657149167 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:35370459 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (194.757037ms) to execute
Nov 01 08:27:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:27:46.179269 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (160.117818ms) to execute
Nov 01 08:28:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 08:28:07.382299 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (617.739488ms) to execute
