-- Logs begin at Tue 2019-12-17 03:13:11 UTC, end at Wed 2019-12-18 15:38:14 UTC. --
Dec 18 15:15:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:15:49.330256 W | etcdserver: request "header:<ID:14919139277706641933 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44826068 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (106.52349ms) to execute
Dec 18 15:15:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:15:49.331258 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (110.895452ms) to execute
Dec 18 15:16:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:16:05.730950 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (223.383085ms) to execute
Dec 18 15:16:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:16:05.731408 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (281.11842ms) to execute
Dec 18 15:16:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:16:12.061860 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (668.983518ms) to execute
Dec 18 15:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:16:32.227122 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:1 size:1295" took too long (128.233943ms) to execute
Dec 18 15:17:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:17:34.505953 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (103.030857ms) to execute
Dec 18 15:17:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:17:34.506127 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-x42ls\" " with result "range_response_count:1 size:1118" took too long (100.113993ms) to execute
Dec 18 15:17:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:17:34.506505 W | etcdserver: request "header:<ID:14919139277706642844 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:44826306 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (100.243557ms) to execute
Dec 18 15:17:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:17:34.521550 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5hgkg\" " with result "range_response_count:1 size:1121" took too long (108.952916ms) to execute
Dec 18 15:18:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:18:05.411562 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-5hgkg.15e1802ab5b4be3c\" " with result "range_response_count:1 size:589" took too long (130.142421ms) to execute
Dec 18 15:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:20:12.759147 I | mvcc: store.index: compact 44825282
Dec 18 15:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:20:12.767529 I | mvcc: finished scheduled compaction at 44825282 (took 6.116238ms)
Dec 18 15:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:20:13.233172 W | etcdserver: request "header:<ID:14919139277706644547 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:44826861 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (111.484833ms) to execute
Dec 18 15:22:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:22:05.799844 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (351.465724ms) to execute
Dec 18 15:22:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:22:28.547128 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (646.933372ms) to execute
Dec 18 15:22:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:22:28.552683 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (206.612775ms) to execute
Dec 18 15:22:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:22:28.553143 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (160.582181ms) to execute
Dec 18 15:23:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:23:35.010923 W | etcdserver: request "header:<ID:14919139277706646501 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e1807c0e09f3ab\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e1807c0e09f3ab\" value_size:354 lease:5695767240851870684 >> failure:<>>" with result "size:20" took too long (128.570395ms) to execute
Dec 18 15:23:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:23:35.029947 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (121.124169ms) to execute
Dec 18 15:23:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:23:35.034520 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (119.072375ms) to execute
Dec 18 15:24:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:24:04.100092 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (144.891929ms) to execute
Dec 18 15:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:24:22.455899 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (122.632148ms) to execute
Dec 18 15:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:24:22.456275 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (122.646486ms) to execute
Dec 18 15:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:24:22.462198 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (128.901473ms) to execute
Dec 18 15:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:24:22.462620 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (129.358559ms) to execute
