-- Logs begin at Tue 2019-12-17 17:51:17 UTC, end at Thu 2019-12-19 04:31:00 UTC. --
Dec 19 04:08:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:08:20.605598 W | etcdserver: request "header:<ID:14919139277707164879 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:44953973 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (122.062305ms) to execute
Dec 19 04:08:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:08:20.606331 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (141.226151ms) to execute
Dec 19 04:08:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:08:20.625351 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-68q7b\" " with result "range_response_count:1 size:1121" took too long (149.317169ms) to execute
Dec 19 04:08:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:08:20.625404 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (104.048399ms) to execute
Dec 19 04:08:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:08:20.625832 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (159.680658ms) to execute
Dec 19 04:10:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:10:44.249873 I | mvcc: store.index: compact 44952622
Dec 19 04:10:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:10:44.257951 I | mvcc: finished scheduled compaction at 44952622 (took 6.423509ms)
Dec 19 04:10:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:10:44.520560 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (159.751267ms) to execute
Dec 19 04:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:11:23.545213 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (165.664065ms) to execute
Dec 19 04:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:11:23.545526 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (132.107218ms) to execute
Dec 19 04:13:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:17.060032 N | compactor: Starting auto-compaction at revision 44876139
Dec 19 04:13:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:17.060741 N | compactor: Finished auto-compaction at revision 44876139
Dec 19 04:13:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:47.950945 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (413.557257ms) to execute
Dec 19 04:13:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:47.951470 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (866.917866ms) to execute
Dec 19 04:13:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:47.951720 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-x4vdr.15e1aa6ec97566f2\" " with result "range_response_count:1 size:590" took too long (792.319658ms) to execute
Dec 19 04:13:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:47.951956 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (218.48469ms) to execute
Dec 19 04:13:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:47.952204 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (896.724871ms) to execute
Dec 19 04:13:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:49.793525 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-x4vdr.15e1aa6f5df110ce\" " with result "range_response_count:1 size:591" took too long (142.925113ms) to execute
Dec 19 04:13:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:49.793645 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (574.855103ms) to execute
Dec 19 04:13:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:13:49.794213 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-x4vdr\" " with result "range_response_count:1 size:1733" took too long (143.607499ms) to execute
Dec 19 04:14:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:14:08.196539 W | wal: sync duration of 1.184215984s, expected less than 1s
Dec 19 04:14:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:14:08.200198 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (599.135927ms) to execute
Dec 19 04:14:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:14:08.200276 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (155.896581ms) to execute
Dec 19 04:14:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:14:08.200353 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (355.715554ms) to execute
Dec 19 04:14:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:14:08.201155 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (212.998622ms) to execute
Dec 19 04:14:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:14:36.876568 W | etcdserver: request "header:<ID:14919139277707168394 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44955012 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (108.305892ms) to execute
Dec 19 04:14:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 04:14:36.891920 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b2lq6\" " with result "range_response_count:1 size:1121" took too long (122.337408ms) to execute
