-- Logs begin at Mon 2019-11-04 06:45:01 UTC, end at Thu 2019-11-07 09:49:02 UTC. --
Nov 07 09:28:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:28:32.018955 I | mvcc: store.index: compact 36754153
Nov 07 09:28:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:28:32.027463 I | mvcc: finished scheduled compaction at 36754153 (took 7.13057ms)
Nov 07 09:29:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:00.915468 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (154.60121ms) to execute
Nov 07 09:29:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:00.942145 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (170.08305ms) to execute
Nov 07 09:29:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:00.942406 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (170.151089ms) to execute
Nov 07 09:29:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:00.942757 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6199" took too long (179.293327ms) to execute
Nov 07 09:29:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:01.188690 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (171.734205ms) to execute
Nov 07 09:29:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:01.192085 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (129.639932ms) to execute
Nov 07 09:29:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:01.192224 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-qhvht\" " with result "range_response_count:1 size:2738" took too long (167.282412ms) to execute
Nov 07 09:29:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:29:01.193086 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (173.600422ms) to execute
Nov 07 09:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:30:14.035488 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (146.479051ms) to execute
Nov 07 09:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:30:14.035610 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (263.429847ms) to execute
Nov 07 09:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:30:14.035694 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (190.675327ms) to execute
Nov 07 09:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:30:14.035795 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/apikeys\" range_end:\"/registry/config.istio.io/apikeyt\" count_only:true " with result "range_response_count:0 size:7" took too long (281.640152ms) to execute
Nov 07 09:30:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:30:54.346505 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (163.211247ms) to execute
Nov 07 09:31:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:01.145194 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (174.124835ms) to execute
Nov 07 09:31:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:01.145365 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (151.619898ms) to execute
Nov 07 09:31:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:01.145493 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-lx9q4\" " with result "range_response_count:1 size:2738" took too long (176.205753ms) to execute
Nov 07 09:31:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:14.859588 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/bypasses\" range_end:\"/registry/config.istio.io/bypasset\" count_only:true " with result "range_response_count:0 size:7" took too long (354.731162ms) to execute
Nov 07 09:31:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:14.859685 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (365.043052ms) to execute
Nov 07 09:31:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:25.206850 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (102.676883ms) to execute
Nov 07 09:31:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:25.210879 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (105.669092ms) to execute
Nov 07 09:31:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:31:25.211862 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4168" took too long (105.486665ms) to execute
Nov 07 09:33:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:33:32.030066 I | mvcc: store.index: compact 36755847
Nov 07 09:33:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:33:32.040436 I | mvcc: finished scheduled compaction at 36755847 (took 8.356867ms)
