-- Logs begin at Fri 2019-11-08 11:29:00 UTC, end at Mon 2019-11-11 00:28:10 UTC. --
Nov 11 00:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:10:21.702668 I | mvcc: store.index: compact 37624724
Nov 11 00:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:10:21.705270 W | etcdserver: request "header:<ID:14919139277666107644 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:37624724 > " with result "size:7" took too long (108.801057ms) to execute
Nov 11 00:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:10:21.711399 I | mvcc: finished scheduled compaction at 37624724 (took 6.189481ms)
Nov 11 00:11:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:11:10.040128 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (160.487646ms) to execute
Nov 11 00:12:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:12:09.900186 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (215.175221ms) to execute
Nov 11 00:12:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:12:09.908222 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (163.098235ms) to execute
Nov 11 00:13:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:13:34.530396 W | etcdserver: read-only range request "key:\"/registry/masterleases/\" range_end:\"/registry/masterleases0\" " with result "range_response_count:1 size:133" took too long (171.295418ms) to execute
Nov 11 00:13:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:13:41.817604 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "range_response_count:0 size:7" took too long (187.024055ms) to execute
Nov 11 00:14:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:14:15.887275 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (115.384931ms) to execute
Nov 11 00:14:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:14:15.887540 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "range_response_count:0 size:9" took too long (130.527805ms) to execute
Nov 11 00:14:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:14:58.798569 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (486.930177ms) to execute
Nov 11 00:15:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:15:21.791106 I | mvcc: store.index: compact 37625488
Nov 11 00:15:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:15:21.801865 I | mvcc: finished scheduled compaction at 37625488 (took 8.223224ms)
Nov 11 00:16:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:16:16.642073 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (565.7212ms) to execute
Nov 11 00:16:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:16:40.634222 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (478.38371ms) to execute
Nov 11 00:16:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 00:16:40.634336 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (201.450309ms) to execute
