-- Logs begin at Sat 2019-11-02 13:28:51 UTC, end at Wed 2019-11-06 01:11:49 UTC. --
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.044041 W | etcdserver: request "header:<ID:14919139277661365816 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d46c84e43db848\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d46c84e43db848\" value_size:403 lease:5695767240806589740 >> failure:<>>" with result "size:20" took too long (140.295437ms) to execute
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.045331 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (157.182128ms) to execute
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.063296 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (120.976373ms) to execute
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.063516 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (170.091791ms) to execute
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.321808 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (211.946868ms) to execute
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.322113 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (214.184054ms) to execute
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.322556 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (210.546741ms) to execute
Nov 06 00:51:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:28.323356 W | etcdserver: request "header:<ID:14919139277661365839 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-hnpdb\" mod_revision:36431884 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-hnpdb\" value_size:2981 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-hnpdb\" > >>" with result "size:20" took too long (178.197748ms) to execute
Nov 06 00:51:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:43.138080 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (157.222097ms) to execute
Nov 06 00:51:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:43.169102 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-9q2j2\" " with result "range_response_count:1 size:2738" took too long (157.701489ms) to execute
Nov 06 00:51:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:51:43.169395 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (184.537448ms) to execute
Nov 06 00:52:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:52:56.707732 I | mvcc: store.index: compact 36430500
Nov 06 00:52:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:52:56.708975 W | etcdserver: request "header:<ID:14919139277661366896 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:36430500 > " with result "size:7" took too long (103.668743ms) to execute
Nov 06 00:52:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:52:56.713935 I | mvcc: finished scheduled compaction at 36430500 (took 5.061552ms)
Nov 06 00:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:56:28.346789 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (115.406731ms) to execute
Nov 06 00:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:56:28.381004 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (149.459925ms) to execute
Nov 06 00:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:56:28.381264 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5j57q\" " with result "range_response_count:1 size:2943" took too long (133.665143ms) to execute
Nov 06 00:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:56:28.381383 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4168" took too long (149.244497ms) to execute
Nov 06 00:57:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:57:28.309997 W | etcdserver: read-only range request "key:\"/registry/resourcequotas/default/\" range_end:\"/registry/resourcequotas/default0\" " with result "range_response_count:0 size:7" took too long (105.688643ms) to execute
Nov 06 00:57:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:57:28.525951 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (111.683338ms) to execute
Nov 06 00:57:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:57:56.720701 I | mvcc: store.index: compact 36432171
Nov 06 00:57:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:57:56.729800 I | mvcc: finished scheduled compaction at 36432171 (took 7.598795ms)
Nov 06 00:57:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 00:57:57.832706 W | etcdserver: request "header:<ID:14919139277661370399 > lease_revoke:<id:4f0b6e20c7957767>" with result "size:29" took too long (950.35541ms) to execute
