-- Logs begin at Fri 2019-11-01 06:45:16 UTC, end at Mon 2019-11-04 00:58:55 UTC. --
Nov 04 00:37:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:37:27.107764 I | mvcc: store.index: compact 35976127
Nov 04 00:37:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:37:27.114935 I | mvcc: finished scheduled compaction at 35976127 (took 5.426498ms)
Nov 04 00:38:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:35.137417 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (195.425082ms) to execute
Nov 04 00:38:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:35.137487 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (202.779297ms) to execute
Nov 04 00:38:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:35.137585 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-z9nz2\" " with result "range_response_count:1 size:2738" took too long (181.944455ms) to execute
Nov 04 00:38:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:35.169092 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (198.616189ms) to execute
Nov 04 00:38:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:35.169350 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (199.114979ms) to execute
Nov 04 00:38:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:35.356796 W | etcdserver: request "header:<ID:14919139277659643413 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-9ccfx\" mod_revision:35978298 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-9ccfx\" value_size:2981 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-9ccfx\" > >>" with result "size:20" took too long (106.525335ms) to execute
Nov 04 00:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:50.343260 W | etcdserver: request "header:<ID:14919139277659643639 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" mod_revision:35978409 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" value_size:2647 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" > >>" with result "size:20" took too long (152.024151ms) to execute
Nov 04 00:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:50.343772 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1154" took too long (171.316988ms) to execute
Nov 04 00:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:50.358146 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (179.655117ms) to execute
Nov 04 00:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:50.358352 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-n6lxr\" " with result "range_response_count:1 size:2738" took too long (160.192683ms) to execute
Nov 04 00:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:50.358552 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (173.102207ms) to execute
Nov 04 00:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:38:50.359441 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (182.560689ms) to execute
Nov 04 00:39:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:39:36.206779 I | etcdserver: start to snapshot (applied: 39714905, lastsnap: 39704904)
Nov 04 00:39:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:39:36.365689 I | etcdserver: saved snapshot at index 39714905
Nov 04 00:39:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:39:36.366732 I | etcdserver: compacted raft log at 39709905
Nov 04 00:39:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:39:36.863509 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000025d3d04.snap successfully
Nov 04 00:42:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:42:27.144017 I | mvcc: store.index: compact 35978108
Nov 04 00:42:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:42:27.158726 I | mvcc: finished scheduled compaction at 35978108 (took 12.590702ms)
Nov 04 00:42:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:42:28.848202 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (568.250672ms) to execute
Nov 04 00:42:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:42:28.848268 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2jmqs\" " with result "range_response_count:1 size:4261" took too long (754.493289ms) to execute
Nov 04 00:42:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:42:28.848291 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.12019854s) to execute
Nov 04 00:42:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:42:28.848513 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (406.909692ms) to execute
Nov 04 00:42:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 00:42:28.848728 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-56ddl\" " with result "range_response_count:1 size:4253" took too long (1.474763954s) to execute
