-- Logs begin at Sat 2019-11-02 08:56:48 UTC, end at Tue 2019-11-05 18:34:29 UTC. --
Nov 05 18:12:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:12:53.069414 I | mvcc: store.index: compact 36362962
Nov 05 18:12:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:12:53.073500 I | mvcc: finished scheduled compaction at 36362962 (took 2.92551ms)
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.192936 W | wal: sync duration of 1.302485754s, expected less than 1s
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.208889 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.828172738s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.208954 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (1.70828094s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.209225 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (1.709816995s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.209272 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (1.704006602s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.209414 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (1.71001887s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.209520 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (1.708391128s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.209706 W | etcdserver: request "header:<ID:14919139277661104274 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:36364738 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6412 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (1.319097825s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.210049 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.905961259s) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.211039 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (506.537212ms) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.211319 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (559.468483ms) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.211464 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (256.179233ms) to execute
Nov 05 18:14:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:14:25.211681 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (323.302285ms) to execute
Nov 05 18:17:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:17:53.081586 I | mvcc: store.index: compact 36364532
Nov 05 18:17:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 18:17:53.093683 I | mvcc: finished scheduled compaction at 36364532 (took 9.816076ms)
