-- Logs begin at Fri 2019-11-01 16:26:07 UTC, end at Mon 2019-11-04 17:30:48 UTC. --
Nov 04 17:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:12:41.087908 I | mvcc: store.index: compact 36129163
Nov 04 17:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:12:41.094394 I | mvcc: finished scheduled compaction at 36129163 (took 4.742007ms)
Nov 04 17:13:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:13:38.092700 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (148.693932ms) to execute
Nov 04 17:13:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:13:38.093377 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (147.222935ms) to execute
Nov 04 17:13:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:13:38.093559 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (147.473115ms) to execute
Nov 04 17:17:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:17:41.104946 I | mvcc: store.index: compact 36129843
Nov 04 17:17:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:17:41.112407 I | mvcc: finished scheduled compaction at 36129843 (took 6.151868ms)
Nov 04 17:18:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:18:38.473539 W | etcdserver: request "header:<ID:14919139277660239831 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:36130773 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (125.754707ms) to execute
Nov 04 17:19:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:19:38.655137 W | etcdserver: request "header:<ID:14919139277660240388 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:36130944 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:987 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (129.739025ms) to execute
Nov 04 17:19:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:19:38.655583 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pbr8n\" " with result "range_response_count:1 size:1121" took too long (113.966339ms) to execute
Nov 04 17:19:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:19:38.655920 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s4xf6\" " with result "range_response_count:1 size:1121" took too long (136.812594ms) to execute
Nov 04 17:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:20:38.694478 W | etcdserver: request "header:<ID:14919139277660240896 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" value_size:386 lease:5695767240805465074 >> failure:<>>" with result "size:20" took too long (129.048473ms) to execute
Nov 04 17:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:20:38.695042 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xg25l\" " with result "range_response_count:1 size:1118" took too long (130.20927ms) to execute
Nov 04 17:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:20:38.913140 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vfjbn\" " with result "range_response_count:1 size:1121" took too long (146.046227ms) to execute
Nov 04 17:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:20:38.913598 W | etcdserver: request "header:<ID:14919139277660240919 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:36131100 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (117.795057ms) to execute
Nov 04 17:21:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:21:18.659604 I | wal: segmented wal file /var/lib/etcd/member/wal/0000000000000514-0000000002608828.wal is created
Nov 04 17:21:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:21:38.518234 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/000000000000050f-00000000025e06ff.wal successfully
Nov 04 17:21:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:21:38.812235 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-zwsv9\" " with result "range_response_count:1 size:1118" took too long (157.211809ms) to execute
Nov 04 17:21:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:21:38.813380 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (167.035111ms) to execute
Nov 04 17:21:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:21:38.816141 W | etcdserver: request "header:<ID:14919139277660241537 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" mod_revision:36131309 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" value_size:386 lease:5695767240805465706 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" > >>" with result "size:20" took too long (136.109232ms) to execute
Nov 04 17:21:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:21:38.817375 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-zwmgv\" " with result "range_response_count:1 size:1121" took too long (155.82556ms) to execute
Nov 04 17:21:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:21:38.818063 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (151.660856ms) to execute
Nov 04 17:22:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:22:38.991129 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4rrm4\" " with result "range_response_count:1 size:1121" took too long (127.855598ms) to execute
Nov 04 17:22:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:22:38.991623 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4th2f\" " with result "range_response_count:1 size:1121" took too long (147.755591ms) to execute
Nov 04 17:22:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:22:38.992617 W | etcdserver: request "header:<ID:14919139277660242123 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" mod_revision:36131490 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" value_size:386 lease:5695767240805466284 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d4055669404692\" > >>" with result "size:20" took too long (122.521422ms) to execute
Nov 04 17:22:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:22:38.996928 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qz4zn\" " with result "range_response_count:1 size:1121" took too long (119.127539ms) to execute
Nov 04 17:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:22:41.237995 I | mvcc: store.index: compact 36130653
Nov 04 17:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:22:41.239073 W | etcdserver: request "header:<ID:14919139277660242182 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:36130653 > " with result "size:7" took too long (112.23374ms) to execute
Nov 04 17:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 17:22:41.244199 I | mvcc: finished scheduled compaction at 36130653 (took 5.148353ms)
