-- Logs begin at Sat 2019-11-02 08:56:48 UTC, end at Tue 2019-11-05 17:19:00 UTC. --
Nov 05 16:57:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:57:52.561637 I | mvcc: store.index: compact 36349826
Nov 05 16:57:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:57:52.570435 I | mvcc: finished scheduled compaction at 36349826 (took 3.199243ms)
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.676106 W | etcdserver: request "header:<ID:14919139277661050377 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d452b5c5dabb1b\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d452b5c5dabb1b\" value_size:403 lease:5695767240806274201 >> failure:<>>" with result "size:20" took too long (150.309223ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.677481 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (154.405121ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.695891 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:676" took too long (163.174273ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.695971 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-9qmbc\" " with result "range_response_count:1 size:2738" took too long (138.975958ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.696021 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (170.209949ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.921570 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:676" took too long (149.335077ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.921828 W | etcdserver: request "header:<ID:14919139277661050396 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" mod_revision:36351685 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" value_size:2647 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" > >>" with result "size:20" took too long (145.8147ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.922970 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (149.783754ms) to execute
Nov 05 16:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:30.952353 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (166.854105ms) to execute
Nov 05 16:58:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:58:31.143424 W | etcdserver: request "header:<ID:14919139277661050412 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend.15d452b5e2ccd6fe\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend.15d452b5e2ccd6fe\" value_size:410 lease:5695767240806274201 >> failure:<>>" with result "size:20" took too long (117.042276ms) to execute
Nov 05 16:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:59:21.222274 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (242.029891ms) to execute
Nov 05 16:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:59:21.222324 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.592419798s) to execute
Nov 05 16:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:59:21.222475 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (634.587322ms) to execute
Nov 05 16:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 16:59:21.222569 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (1.173574538s) to execute
