-- Logs begin at Sat 2019-11-02 08:56:48 UTC, end at Tue 2019-11-05 13:12:54 UTC. --
Nov 05 12:52:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:52:50.625591 I | mvcc: store.index: compact 36311469
Nov 05 12:52:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:52:50.631379 I | mvcc: finished scheduled compaction at 36311469 (took 3.806333ms)
Nov 05 12:52:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:52:50.772219 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (105.78859ms) to execute
Nov 05 12:54:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:55.913812 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (319.801817ms) to execute
Nov 05 12:54:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:55.914124 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (105.554302ms) to execute
Nov 05 12:54:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:55.914346 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (466.761022ms) to execute
Nov 05 12:54:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:58.080181 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (347.498604ms) to execute
Nov 05 12:54:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:58.080219 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (156.534628ms) to execute
Nov 05 12:54:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:58.080281 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (253.236537ms) to execute
Nov 05 12:54:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:59.548038 W | etcdserver: request "header:<ID:14919139277660906356 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:36312645 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4071 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (151.844372ms) to execute
Nov 05 12:54:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:54:59.548219 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (138.910462ms) to execute
Nov 05 12:55:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 12:55:02.462996 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (363.02327ms) to execute
