-- Logs begin at Wed 2019-12-18 19:54:41 UTC, end at Fri 2019-12-20 04:31:59 UTC. --
Dec 20 04:11:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:06.003707 I | mvcc: store.index: compact 45197271
Dec 20 04:11:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:06.010631 I | mvcc: finished scheduled compaction at 45197271 (took 5.667557ms)
Dec 20 04:11:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:25.787352 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (185.574611ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.181873 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (187.483509ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.181928 W | etcdserver: request "header:<ID:14919139277708117554 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15e1f8fae3d20380\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15e1f8fae3d20380\" value_size:403 lease:5695767240853341359 >> failure:<>>" with result "size:20" took too long (149.257399ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.200783 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (188.734682ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.201983 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (193.133631ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.228086 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-57q4l\" " with result "range_response_count:1 size:2738" took too long (191.100828ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.228580 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/prometheuses\" range_end:\"/registry/config.istio.io/prometheuset\" count_only:true " with result "range_response_count:0 size:7" took too long (133.457882ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.427481 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:676" took too long (159.044138ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.428027 W | etcdserver: request "header:<ID:14919139277708117572 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-57q4l\" mod_revision:45199103 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-57q4l\" value_size:2981 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-57q4l\" > >>" with result "size:20" took too long (144.968991ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.443207 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (136.658043ms) to execute
Dec 20 04:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:41.443332 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (174.722665ms) to execute
Dec 20 04:11:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:11:47.621382 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (113.441295ms) to execute
Dec 20 04:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:12:41.207593 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (149.915054ms) to execute
Dec 20 04:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:12:41.212792 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-7fpjh\" " with result "range_response_count:1 size:2738" took too long (128.289239ms) to execute
Dec 20 04:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:12:41.212824 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1150" took too long (146.19224ms) to execute
Dec 20 04:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:12:41.213002 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (149.03972ms) to execute
Dec 20 04:13:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:13:19.144679 N | compactor: Starting auto-compaction at revision 45116012
Dec 20 04:13:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:13:19.145143 N | compactor: Finished auto-compaction at revision 45116012
Dec 20 04:16:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:06.018454 I | mvcc: store.index: compact 45198998
Dec 20 04:16:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:06.033002 I | mvcc: finished scheduled compaction at 45198998 (took 12.95535ms)
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.506428 W | wal: sync duration of 1.105229877s, expected less than 1s
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.507107 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/opas\" range_end:\"/registry/config.istio.io/opat\" count_only:true " with result "range_response_count:0 size:7" took too long (1.18118778s) to execute
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.508983 W | etcdserver: request "header:<ID:14919139277708120700 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:45199831 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (1.107400293s) to execute
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.509406 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (735.028628ms) to execute
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.509615 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-pilot-service-account-token-7b7pt\" " with result "range_response_count:1 size:2433" took too long (849.129064ms) to execute
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.510248 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (136.504474ms) to execute
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.510717 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (418.234078ms) to execute
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.510961 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (240.017944ms) to execute
Dec 20 04:16:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:07.511205 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (365.001095ms) to execute
Dec 20 04:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:32.660746 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4168" took too long (109.457546ms) to execute
Dec 20 04:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:32.660884 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (108.771043ms) to execute
Dec 20 04:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:32.661085 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (107.720627ms) to execute
Dec 20 04:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:32.692216 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pgblk\" " with result "range_response_count:1 size:2946" took too long (115.192365ms) to execute
Dec 20 04:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:32.887487 W | etcdserver: request "header:<ID:14919139277708121032 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:45199907 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:590 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (121.208261ms) to execute
Dec 20 04:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 04:16:32.887717 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nfrzc\" " with result "range_response_count:1 size:2943" took too long (124.609657ms) to execute
