-- Logs begin at Sat 2019-10-26 21:27:07 UTC, end at Fri 2019-11-01 06:43:06 UTC. --
Nov 01 06:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:21:26.422228 I | mvcc: store.index: compact 35346618
Nov 01 06:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:21:26.429097 I | mvcc: finished scheduled compaction at 35346618 (took 5.389578ms)
Nov 01 06:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:21:26.696342 W | etcdserver: request "header:<ID:14919139277657062345 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:35348428 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (221.592209ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.197920 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (103.966944ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.237361 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (142.690795ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.237424 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (143.007396ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.237605 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-2zqjr\" " with result "range_response_count:1 size:2738" took too long (109.66553ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.451342 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (149.203386ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.451458 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:6 size:13606" took too long (169.547139ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.451493 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (151.186974ms) to execute
Nov 01 06:22:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 06:22:39.451694 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-pfl4v\" " with result "range_response_count:1 size:2738" took too long (162.553861ms) to execute
