-- Logs begin at Thu 2019-10-31 07:39:49 UTC, end at Sat 2019-11-02 20:55:24 UTC. --
Nov 02 20:35:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:35:33.747802 W | etcdserver: request "header:<ID:14919139277658573458 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-tb7dc\" mod_revision:0 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-tb7dc\" value_size:976 >> failure:<>>" with result "size:20" took too long (125.901852ms) to execute
Nov 02 20:35:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:35:33.748418 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qllf2\" " with result "range_response_count:1 size:1118" took too long (127.644992ms) to execute
Nov 02 20:36:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:34.038252 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gn4gk\" " with result "range_response_count:1 size:1121" took too long (141.339819ms) to execute
Nov 02 20:36:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:34.065321 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-947bj\" " with result "range_response_count:1 size:1121" took too long (147.423851ms) to execute
Nov 02 20:36:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:34.065371 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p6z7n\" " with result "range_response_count:1 size:1121" took too long (142.774768ms) to execute
Nov 02 20:36:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:34.066480 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tbhzl\" " with result "range_response_count:1 size:1118" took too long (139.047148ms) to execute
Nov 02 20:36:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:34.257194 W | etcdserver: request "header:<ID:14919139277658574058 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d372d04a3f2317\" mod_revision:35734583 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d372d04a3f2317\" value_size:386 lease:5695767240803798199 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d372d04a3f2317\" > >>" with result "size:20" took too long (116.680727ms) to execute
Nov 02 20:36:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:38.717622 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (300.407785ms) to execute
Nov 02 20:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:53.454701 I | mvcc: store.index: compact 35733876
Nov 02 20:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:36:53.460173 I | mvcc: finished scheduled compaction at 35733876 (took 4.292699ms)
Nov 02 20:37:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:37:34.515344 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d372d04a3f2317\" " with result "range_response_count:1 size:485" took too long (164.19364ms) to execute
Nov 02 20:37:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:37:34.547079 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (178.136689ms) to execute
Nov 02 20:37:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:37:34.548696 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:31789" took too long (138.354237ms) to execute
Nov 02 20:40:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:40:35.356100 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (634.784481ms) to execute
Nov 02 20:40:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:40:35.390782 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (475.028414ms) to execute
Nov 02 20:40:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:40:35.391121 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (123.940524ms) to execute
Nov 02 20:40:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:40:35.391146 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (341.786245ms) to execute
Nov 02 20:41:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:41:08.461994 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (923.203452ms) to execute
Nov 02 20:41:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 20:41:08.462053 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (932.850844ms) to execute
