-- Logs begin at Mon 2019-11-04 06:45:01 UTC, end at Thu 2019-11-07 16:25:25 UTC. --
Nov 07 16:03:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:03:50.242194 I | mvcc: store.index: compact 36820610
Nov 07 16:03:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:03:50.250462 I | mvcc: finished scheduled compaction at 36820610 (took 6.918603ms)
Nov 07 16:03:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:03:50.438456 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (116.852986ms) to execute
Nov 07 16:05:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:07.454905 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (140.156655ms) to execute
Nov 07 16:05:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:07.455583 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (139.538113ms) to execute
Nov 07 16:05:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:07.455657 W | etcdserver: request "header:<ID:14919139277662926534 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-bczkv\" mod_revision:36818066 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-bczkv\" value_size:3033 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-bczkv\" > >>" with result "size:20" took too long (133.781695ms) to execute
Nov 07 16:05:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:07.474004 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-nhbr7\" " with result "range_response_count:1 size:3127" took too long (148.480744ms) to execute
Nov 07 16:05:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:07.689338 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (147.039263ms) to execute
Nov 07 16:05:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:07.689405 W | etcdserver: request "header:<ID:14919139277662926550 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" mod_revision:36821505 > success:<request_put:<key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" value_size:901 >> failure:<request_range:<key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (129.655155ms) to execute
Nov 07 16:05:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:22.925789 W | etcdserver: request "header:<ID:14919139277662926810 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" mod_revision:36821591 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" value_size:2647 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" > >>" with result "size:20" took too long (152.537801ms) to execute
Nov 07 16:05:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 16:05:22.926133 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (162.225526ms) to execute
