-- Logs begin at Sat 2019-11-02 08:56:48 UTC, end at Tue 2019-11-05 17:44:03 UTC. --
Nov 05 17:22:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:22:52.818478 I | mvcc: store.index: compact 36354232
Nov 05 17:22:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:22:52.820481 W | etcdserver: request "header:<ID:14919139277661068432 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:36354232 > " with result "size:7" took too long (103.32109ms) to execute
Nov 05 17:22:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:22:52.826920 I | mvcc: finished scheduled compaction at 36354232 (took 6.397039ms)
Nov 05 17:27:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:27:52.833043 I | mvcc: store.index: compact 36355618
Nov 05 17:27:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:27:52.841795 I | mvcc: finished scheduled compaction at 36355618 (took 7.284539ms)
Nov 05 17:27:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:27:53.212382 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (164.374431ms) to execute
Nov 05 17:27:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:27:53.212502 W | etcdserver: request "header:<ID:14919139277661071152 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:36356366 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (146.005204ms) to execute
Nov 05 17:27:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:27:53.235377 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (135.138429ms) to execute
Nov 05 17:28:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:28:15.580052 I | etcdserver: start to snapshot (applied: 40124952, lastsnap: 40114951)
Nov 05 17:28:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:28:15.668440 I | etcdserver: saved snapshot at index 40124952
Nov 05 17:28:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:28:15.669072 I | etcdserver: compacted raft log at 40119952
Nov 05 17:28:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 17:28:39.412876 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-0000000002637ec2.snap successfully
