-- Logs begin at Wed 2019-12-18 15:20:13 UTC, end at Thu 2019-12-19 23:49:52 UTC. --
Dec 19 23:27:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:24.592690 W | etcdserver: request "header:<ID:14919139277707915911 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:45145972 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (170.852042ms) to execute
Dec 19 23:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:25.322191 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (171.529922ms) to execute
Dec 19 23:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:27.694718 W | etcdserver: request "header:<ID:14919139277707915930 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-k8bnb.15e1e97578928e18\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-k8bnb.15e1e97578928e18\" value_size:367 lease:5695767240853139422 >> failure:<>>" with result "size:20" took too long (1.058722255s) to execute
Dec 19 23:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:27.694907 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (811.206833ms) to execute
Dec 19 23:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:27.694944 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (561.831406ms) to execute
Dec 19 23:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:27.695124 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (564.980239ms) to execute
Dec 19 23:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:27.695202 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:1 size:3784" took too long (986.59524ms) to execute
Dec 19 23:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:27.695473 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (762.769077ms) to execute
Dec 19 23:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:28.118410 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (126.442863ms) to execute
Dec 19 23:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:28.118766 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (110.715079ms) to execute
Dec 19 23:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:27:31.329367 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (425.742531ms) to execute
Dec 19 23:29:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:29:36.540921 W | etcdserver: read-only range request "key:\"/registry/resourcequotas/istio-system/\" range_end:\"/registry/resourcequotas/istio-system0\" " with result "range_response_count:0 size:7" took too long (154.701778ms) to execute
Dec 19 23:29:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:29:36.544416 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (118.2969ms) to execute
Dec 19 23:29:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:29:36.544485 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (114.376738ms) to execute
Dec 19 23:29:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:29:36.798553 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (180.021808ms) to execute
Dec 19 23:29:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:29:36.798587 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (180.1135ms) to execute
Dec 19 23:29:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:29:36.830112 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (167.234849ms) to execute
Dec 19 23:29:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:29:43.415515 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (174.739554ms) to execute
Dec 19 23:30:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:30:36.559276 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (144.916011ms) to execute
Dec 19 23:30:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:30:36.559440 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (144.935388ms) to execute
Dec 19 23:30:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:30:36.559499 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (142.695288ms) to execute
