-- Logs begin at Wed 2019-11-06 13:57:41 UTC, end at Sat 2019-11-09 14:11:10 UTC. --
Nov 09 13:49:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:49:19.682419 I | mvcc: store.index: compact 37280674
Nov 09 13:49:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:49:19.691704 I | mvcc: finished scheduled compaction at 37280674 (took 7.214874ms)
Nov 09 13:50:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:50:00.657924 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (194.955771ms) to execute
Nov 09 13:50:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:50:16.683901 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-85wmp\" " with result "range_response_count:1 size:1118" took too long (148.849121ms) to execute
Nov 09 13:50:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:50:16.684175 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8hrmw\" " with result "range_response_count:1 size:1121" took too long (145.82753ms) to execute
Nov 09 13:50:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:50:16.685119 W | etcdserver: request "header:<ID:14919139277664758442 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:37282200 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (134.482635ms) to execute
Nov 09 13:51:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:51:16.800444 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9jl68\" " with result "range_response_count:1 size:1118" took too long (167.631761ms) to execute
Nov 09 13:51:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:51:16.835002 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pl7tk\" " with result "range_response_count:1 size:1121" took too long (186.28775ms) to execute
Nov 09 13:51:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:51:16.835134 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gdgz6\" " with result "range_response_count:1 size:1121" took too long (189.813859ms) to execute
Nov 09 13:51:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:51:16.835272 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mxjqs\" " with result "range_response_count:1 size:1121" took too long (194.967816ms) to execute
Nov 09 13:51:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:51:16.835638 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ts6cl\" " with result "range_response_count:1 size:1121" took too long (199.91202ms) to execute
Nov 09 13:51:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:51:16.835824 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (199.568389ms) to execute
Nov 09 13:51:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 13:51:17.018986 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wcz5p\" " with result "range_response_count:1 size:1121" took too long (135.572562ms) to execute
