-- Logs begin at Fri 2019-11-01 16:26:07 UTC, end at Mon 2019-11-04 09:54:03 UTC. --
Nov 04 09:32:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:32:33.961848 I | mvcc: store.index: compact 36058862
Nov 04 09:32:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:32:33.966222 I | mvcc: finished scheduled compaction at 36058862 (took 3.559607ms)
Nov 04 09:33:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:34.327945 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d3ebba205dd3f6\" " with result "range_response_count:1 size:485" took too long (103.672623ms) to execute
Nov 04 09:33:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:34.550109 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6lh9x\" " with result "range_response_count:1 size:1118" took too long (156.786621ms) to execute
Nov 04 09:33:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:34.551030 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p6btl\" " with result "range_response_count:1 size:1121" took too long (148.250473ms) to execute
Nov 04 09:33:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:34.551280 W | etcdserver: request "header:<ID:14919139277659979168 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d3ebba205dd3f6\" mod_revision:36059877 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d3ebba205dd3f6\" value_size:386 lease:5695767240805203321 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d3ebba205dd3f6\" > >>" with result "size:20" took too long (122.545572ms) to execute
Nov 04 09:33:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:34.551659 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (135.561317ms) to execute
Nov 04 09:33:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:34.551869 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (121.186949ms) to execute
Nov 04 09:33:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:34.551985 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jk6qt\" " with result "range_response_count:1 size:1121" took too long (122.282503ms) to execute
Nov 04 09:33:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:33:37.236370 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p6btl\" " with result "range_response_count:1 size:1501" took too long (151.060303ms) to execute
Nov 04 09:37:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:37:33.977269 I | mvcc: store.index: compact 36059752
Nov 04 09:37:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:37:33.982824 I | mvcc: finished scheduled compaction at 36059752 (took 4.425467ms)
Nov 04 09:42:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:42:33.993056 I | mvcc: store.index: compact 36060358
Nov 04 09:42:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:42:33.998334 I | mvcc: finished scheduled compaction at 36060358 (took 3.636038ms)
Nov 04 09:45:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:45:20.431036 W | wal: sync duration of 1.484743032s, expected less than 1s
Nov 04 09:45:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:45:20.431513 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (845.281805ms) to execute
Nov 04 09:45:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:45:20.440904 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (452.778347ms) to execute
Nov 04 09:46:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:46:16.630522 N | compactor: Starting auto-compaction at revision 35990299
Nov 04 09:46:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:46:16.631075 N | compactor: Finished auto-compaction at revision 35990299
Nov 04 09:47:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:47:34.112031 I | mvcc: store.index: compact 36060872
Nov 04 09:47:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:47:34.113156 W | etcdserver: request "header:<ID:14919139277659985516 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:36060872 > " with result "size:7" took too long (109.677011ms) to execute
Nov 04 09:47:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:47:34.117419 I | mvcc: finished scheduled compaction at 36060872 (took 4.126202ms)
Nov 04 09:49:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:21.644776 I | etcdserver: start to snapshot (applied: 39804915, lastsnap: 39794914)
Nov 04 09:49:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:22.284283 I | etcdserver: saved snapshot at index 39804915
Nov 04 09:49:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:22.284568 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (436.317047ms) to execute
Nov 04 09:49:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:22.284599 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (292.052793ms) to execute
Nov 04 09:49:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:22.284709 I | etcdserver: compacted raft log at 39799915
Nov 04 09:49:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:22.284724 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:30791" took too long (324.558902ms) to execute
Nov 04 09:49:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:22.284846 W | etcdserver: request "header:<ID:14919139277659986335 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:36061556 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (273.862948ms) to execute
Nov 04 09:49:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 09:49:37.541702 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000025e9c9e.snap successfully
