-- Logs begin at Tue 2019-12-17 08:44:24 UTC, end at Wed 2019-12-18 20:43:30 UTC. --
Dec 18 20:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:20:28.357512 W | etcdserver: request "header:<ID:14919139277706848072 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-p27bg.15e190af8cfa2ebc\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-p27bg.15e190af8cfa2ebc\" value_size:392 lease:5695767240852072016 >> failure:<>>" with result "size:20" took too long (126.097789ms) to execute
Dec 18 20:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:20:28.357941 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (134.280284ms) to execute
Dec 18 20:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:20:28.372550 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (146.368113ms) to execute
Dec 18 20:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:20:28.372907 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p27bg\" " with result "range_response_count:1 size:2946" took too long (111.229985ms) to execute
Dec 18 20:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:20:28.373095 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4172" took too long (145.301394ms) to execute
Dec 18 20:22:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:22:26.256817 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-sfnpq\" " with result "range_response_count:1 size:3128" took too long (141.370957ms) to execute
Dec 18 20:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:22:41.257065 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (136.117496ms) to execute
Dec 18 20:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:22:41.257926 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (157.079671ms) to execute
Dec 18 20:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:22:41.258163 W | etcdserver: request "header:<ID:14919139277706849568 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:44877372 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6101 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (135.134523ms) to execute
Dec 18 20:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:22:41.273341 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (128.158667ms) to execute
Dec 18 20:22:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:22:41.486271 W | etcdserver: request "header:<ID:14919139277706849587 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" mod_revision:44877379 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" value_size:2647 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" > >>" with result "size:20" took too long (128.199501ms) to execute
Dec 18 20:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:25:23.523728 I | mvcc: store.index: compact 44877031
Dec 18 20:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:25:23.530997 I | mvcc: finished scheduled compaction at 44877031 (took 5.926965ms)
Dec 18 20:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:25:23.695392 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (115.25183ms) to execute
Dec 18 20:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 20:25:37.861015 I | wal: segmented wal file /var/lib/etcd/member/wal/0000000000000633-0000000002f2e183.wal is created
