-- Logs begin at Tue 2019-12-17 03:13:11 UTC, end at Wed 2019-12-18 16:02:50 UTC. --
Dec 18 15:42:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:42:45.245293 W | etcdserver: request "header:<ID:14919139277706658504 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44831269 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (119.216363ms) to execute
Dec 18 15:42:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:42:45.259816 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-96wxl\" " with result "range_response_count:1 size:1121" took too long (130.15814ms) to execute
Dec 18 15:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:43:45.608149 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (122.690104ms) to execute
Dec 18 15:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:43:45.608237 W | etcdserver: request "header:<ID:14919139277706659069 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44831444 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (121.339377ms) to execute
Dec 18 15:44:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:45.831937 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e18195e2588046\" " with result "range_response_count:1 size:485" took too long (158.579078ms) to execute
Dec 18 15:44:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:45.832257 W | etcdserver: request "header:<ID:14919139277706659593 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-mk6zg\" mod_revision:44831627 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-mk6zg\" value_size:1042 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-mk6zg\" > >>" with result "size:20" took too long (121.37545ms) to execute
Dec 18 15:44:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:45.854029 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rfjk9\" " with result "range_response_count:1 size:1121" took too long (142.210787ms) to execute
Dec 18 15:44:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:45.882150 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4xgsp\" " with result "range_response_count:1 size:1121" took too long (168.765655ms) to execute
Dec 18 15:44:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:46.069056 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e18195e2588046\" " with result "range_response_count:1 size:485" took too long (136.424558ms) to execute
Dec 18 15:44:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:46.101441 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (145.454979ms) to execute
Dec 18 15:44:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:59.861448 W | etcdserver: request "header:<ID:14919139277706659796 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:44831716 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (182.765291ms) to execute
Dec 18 15:44:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:59.862365 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (516.34212ms) to execute
Dec 18 15:44:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:44:59.863287 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (466.864011ms) to execute
Dec 18 15:45:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:45:12.867791 I | mvcc: store.index: compact 44830935
Dec 18 15:45:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 15:45:12.874610 I | mvcc: finished scheduled compaction at 44830935 (took 5.158458ms)
