-- Logs begin at Sun 2019-12-15 09:07:23 UTC, end at Tue 2019-12-17 02:31:52 UTC. --
Dec 17 02:09:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:09:22.557612 I | mvcc: store.index: compact 44445324
Dec 17 02:09:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:09:22.563310 I | mvcc: finished scheduled compaction at 44445324 (took 4.24043ms)
Dec 17 02:09:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:09:23.915969 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stdios\" range_end:\"/registry/config.istio.io/stdiot\" count_only:true " with result "range_response_count:0 size:7" took too long (560.167669ms) to execute
Dec 17 02:09:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:09:23.922067 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (137.551688ms) to execute
Dec 17 02:10:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:10:39.393442 W | wal: sync duration of 1.082079816s, expected less than 1s
Dec 17 02:10:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:10:39.397721 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (521.374549ms) to execute
Dec 17 02:10:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:10:39.397800 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (732.418965ms) to execute
Dec 17 02:10:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:10:39.397966 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (336.801905ms) to execute
Dec 17 02:10:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:10:39.398087 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (654.297706ms) to execute
Dec 17 02:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:33.985785 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (128.247806ms) to execute
Dec 17 02:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:33.985874 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (121.950245ms) to execute
Dec 17 02:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:33.986005 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (104.104585ms) to execute
Dec 17 02:11:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:34.223983 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (192.436159ms) to execute
Dec 17 02:11:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:34.259298 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (205.6829ms) to execute
Dec 17 02:11:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:34.259540 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-zl2lw\" " with result "range_response_count:1 size:2738" took too long (206.053574ms) to execute
Dec 17 02:11:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:34.259590 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (203.190437ms) to execute
Dec 17 02:11:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:34.435447 W | etcdserver: request "header:<ID:14919139277705164892 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-422lw\" mod_revision:44447368 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-422lw\" value_size:2981 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-422lw\" > >>" with result "size:20" took too long (103.053069ms) to execute
Dec 17 02:11:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:48.967934 W | etcdserver: request "header:<ID:14919139277705165069 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-6qpsm\" mod_revision:0 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-6qpsm\" value_size:2578 >> failure:<>>" with result "size:20" took too long (100.222987ms) to execute
Dec 17 02:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:49.198486 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1154" took too long (141.455561ms) to execute
Dec 17 02:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:49.198717 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (160.514881ms) to execute
Dec 17 02:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:11:49.198915 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (166.278038ms) to execute
Dec 17 02:12:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:12:09.633739 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (112.044128ms) to execute
Dec 17 02:12:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:12:09.633830 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (885.354254ms) to execute
Dec 17 02:12:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:12:09.634145 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (789.575998ms) to execute
