-- Logs begin at Tue 2019-11-05 22:19:11 UTC, end at Fri 2019-11-08 12:04:56 UTC. --
Nov 08 11:44:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:44:01.845155 I | mvcc: store.index: compact 37024951
Nov 08 11:44:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:44:01.851207 I | mvcc: finished scheduled compaction at 37024951 (took 4.368717ms)
Nov 08 11:44:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:44:16.655133 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (198.11392ms) to execute
Nov 08 11:44:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:44:16.655235 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (208.464294ms) to execute
Nov 08 11:44:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:44:16.655318 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-sh4b5\" " with result "range_response_count:1 size:2738" took too long (185.93691ms) to execute
Nov 08 11:44:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:44:16.655731 W | etcdserver: request "header:<ID:14919139277663709420 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:37026782 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (148.588732ms) to execute
Nov 08 11:44:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:44:16.670998 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (185.544877ms) to execute
Nov 08 11:45:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:45:16.553192 W | etcdserver: read-only range request "key:\"/registry/resourcequotas/istio-system/\" range_end:\"/registry/resourcequotas/istio-system0\" " with result "range_response_count:0 size:7" took too long (147.490031ms) to execute
Nov 08 11:45:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:45:22.828603 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ngg9q\" " with result "range_response_count:1 size:2946" took too long (124.029008ms) to execute
Nov 08 11:47:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:47:23.092471 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (129.728657ms) to execute
Nov 08 11:48:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:48:04.244153 N | compactor: Starting auto-compaction at revision 36942183
Nov 08 11:48:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:48:04.244556 N | compactor: Finished auto-compaction at revision 36942183
Nov 08 11:48:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:48:10.838293 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (823.554466ms) to execute
Nov 08 11:48:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:48:10.838440 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (512.759769ms) to execute
Nov 08 11:49:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:01.856762 I | mvcc: store.index: compact 37026760
Nov 08 11:49:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:01.865871 I | mvcc: finished scheduled compaction at 37026760 (took 7.696174ms)
Nov 08 11:49:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:03.354514 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.406780379s) to execute
Nov 08 11:49:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:03.354896 W | etcdserver: request "header:<ID:14919139277663712723 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:37027583 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (1.340127076s) to execute
Nov 08 11:49:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:03.381637 W | wal: sync duration of 1.367358058s, expected less than 1s
Nov 08 11:49:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:03.382060 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.197816382s) to execute
Nov 08 11:49:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:03.385329 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (712.313434ms) to execute
Nov 08 11:49:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 11:49:03.385446 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (808.271571ms) to execute
