-- Logs begin at Mon 2019-11-04 19:08:25 UTC, end at Thu 2019-11-07 21:49:06 UTC. --
Nov 07 21:28:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:28:53.433891 I | mvcc: store.index: compact 36873973
Nov 07 21:28:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:28:53.441040 I | mvcc: finished scheduled compaction at 36873973 (took 5.310628ms)
Nov 07 21:29:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:29:29.295310 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (127.413874ms) to execute
Nov 07 21:31:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:31:29.528325 W | etcdserver: request "header:<ID:14919139277663140117 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4fec4676cda1d\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4fec4676cda1d\" value_size:354 lease:5695767240808364283 >> failure:<>>" with result "size:20" took too long (125.429235ms) to execute
Nov 07 21:31:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:31:29.529306 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hmpkn\" " with result "range_response_count:1 size:1118" took too long (133.279527ms) to execute
Nov 07 21:31:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:31:29.553032 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-bwrkw\" " with result "range_response_count:1 size:1121" took too long (142.775873ms) to execute
Nov 07 21:31:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:31:29.758967 W | etcdserver: request "header:<ID:14919139277663140142 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-dcbvt\" mod_revision:36875742 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-dcbvt\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-dcbvt\" > >>" with result "size:20" took too long (129.847917ms) to execute
Nov 07 21:31:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:31:31.697283 W | etcdserver: request "header:<ID:14919139277663140177 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-6qjnb.15d4fec4eb3d7401\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-6qjnb.15d4fec4eb3d7401\" value_size:363 lease:5695767240808364283 >> failure:<>>" with result "size:20" took too long (327.032052ms) to execute
Nov 07 21:32:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:06.963219 W | etcdserver: request "header:<ID:14919139277663140496 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:36875867 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4071 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (327.366126ms) to execute
Nov 07 21:32:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:33.874220 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (493.788521ms) to execute
Nov 07 21:32:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:35.094272 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (257.811268ms) to execute
Nov 07 21:32:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:40.926815 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (457.569152ms) to execute
Nov 07 21:32:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:40.926991 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (624.750908ms) to execute
Nov 07 21:32:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:40.927057 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (409.919583ms) to execute
Nov 07 21:32:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:44.623015 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (276.147719ms) to execute
Nov 07 21:32:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 21:32:50.660400 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (425.333592ms) to execute
