-- Logs begin at Thu 2019-11-07 09:31:01 UTC, end at Sun 2019-11-10 05:30:39 UTC. --
Nov 10 05:09:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:09:26.572862 I | mvcc: store.index: compact 37433292
Nov 10 05:09:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:09:26.580380 I | mvcc: finished scheduled compaction at 37433292 (took 4.674982ms)
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.373535 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (173.685211ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.376127 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (157.478487ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.376374 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (139.690783ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.376611 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (153.92196ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.603706 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4273" took too long (154.501619ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.603754 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha3.networking.istio.io\" " with result "range_response_count:1 size:671" took too long (155.341606ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.604193 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (157.218683ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.604395 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:683" took too long (155.60924ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.604569 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (159.700796ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.604875 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (154.335452ms) to execute
Nov 10 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:10:29.631451 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (163.252319ms) to execute
Nov 10 05:11:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:13.885103 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (174.174079ms) to execute
Nov 10 05:11:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:13.885246 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (140.446256ms) to execute
Nov 10 05:11:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:16.120350 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (119.337856ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.297366 W | etcdserver: request "header:<ID:14919139277665361329 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-sgs7k\" mod_revision:37435347 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-sgs7k\" value_size:2644 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-sgs7k\" > >>" with result "size:20" took too long (149.301679ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.320584 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (170.967514ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.351878 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (194.754101ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.352030 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-8ffj8\" " with result "range_response_count:1 size:2738" took too long (183.49658ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.352701 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:995" took too long (198.942404ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.530212 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (138.772397ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.530519 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (154.219655ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.530730 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (132.685873ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.530793 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (153.893688ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.530969 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha2.config.istio.io\" " with result "range_response_count:1 size:659" took too long (153.410752ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.531123 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (154.26231ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.531216 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-sgs7k\" " with result "range_response_count:1 size:2738" took too long (108.510841ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.531699 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (135.39718ms) to execute
Nov 10 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:29.531724 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (136.790354ms) to execute
Nov 10 05:11:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:11:31.122389 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (117.60162ms) to execute
Nov 10 05:12:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:12:00.179744 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (240.708023ms) to execute
Nov 10 05:12:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:12:11.187452 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (362.449287ms) to execute
Nov 10 05:12:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:12:11.187587 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (372.779175ms) to execute
Nov 10 05:12:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:12:11.188057 W | etcdserver: request "header:<ID:14919139277665361823 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:37435455 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4519 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (170.746832ms) to execute
Nov 10 05:13:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:13:08.087410 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (141.26942ms) to execute
Nov 10 05:13:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:13:28.378873 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-grafana-post-install-account-token-kz68g\" " with result "range_response_count:1 size:2482" took too long (201.000627ms) to execute
Nov 10 05:13:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:13:28.379103 W | etcdserver: request "header:<ID:14919139277665362719 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-rsnfk.15d5b52225870491\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-rsnfk.15d5b52225870491\" value_size:486 lease:5695767240810586476 >> failure:<>>" with result "size:20" took too long (126.209496ms) to execute
Nov 10 05:13:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:13:28.379205 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (157.790937ms) to execute
Nov 10 05:14:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:12.985903 W | etcdserver: request "header:<ID:14919139277665363213 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:37435777 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (112.672392ms) to execute
Nov 10 05:14:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:12.986015 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (110.471065ms) to execute
Nov 10 05:14:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:13.495739 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (261.018388ms) to execute
Nov 10 05:14:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:26.585461 I | mvcc: store.index: compact 37434983
Nov 10 05:14:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:26.593099 I | mvcc: finished scheduled compaction at 37434983 (took 6.389997ms)
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.865018 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (990.516473ms) to execute
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.865104 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (974.551721ms) to execute
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.865208 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/attributemanifests\" range_end:\"/registry/config.istio.io/attributemanifestt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.072988426s) to execute
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.865453 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (820.079579ms) to execute
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.865773 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/reportnothings\" range_end:\"/registry/config.istio.io/reportnothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.188560328s) to execute
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.865975 W | etcdserver: request "header:<ID:14919139277665363397 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:37435801 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (758.427776ms) to execute
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.892885 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/cloudwatches\" range_end:\"/registry/config.istio.io/cloudwatchet\" count_only:true " with result "range_response_count:0 size:7" took too long (683.101562ms) to execute
Nov 10 05:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:14:27.895551 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (558.039409ms) to execute
Nov 10 05:15:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:15:14.310777 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (134.612722ms) to execute
Nov 10 05:16:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:16:30.868754 W | etcdserver: request "header:<ID:14919139277665364870 > lease_revoke:<id:4f0b6e20c7d26ab7>" with result "size:29" took too long (109.111617ms) to execute
Nov 10 05:16:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:16:38.339226 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (114.282247ms) to execute
Nov 10 05:16:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:16:45.757661 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (118.840017ms) to execute
Nov 10 05:17:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:17:13.042666 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/opas\" range_end:\"/registry/config.istio.io/opat\" count_only:true " with result "range_response_count:0 size:7" took too long (166.899221ms) to execute
Nov 10 05:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:18:31.701785 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (162.110765ms) to execute
Nov 10 05:19:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:21.704471 W | etcdserver: request "header:<ID:14919139277665366667 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:37436485 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5604 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (369.751973ms) to execute
Nov 10 05:19:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:21.704907 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (148.708344ms) to execute
Nov 10 05:19:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:23.208855 I | wal: segmented wal file /var/lib/etcd/member/wal/000000000000053f-0000000002760ed8.wal is created
Nov 10 05:19:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:23.367316 W | etcdserver: request "header:<ID:14919139277665366703 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:37436531 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (129.331365ms) to execute
Nov 10 05:19:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:23.367941 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (130.489355ms) to execute
Nov 10 05:19:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:23.368083 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4168" took too long (130.290238ms) to execute
Nov 10 05:19:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:23.368175 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (130.522591ms) to execute
Nov 10 05:19:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:23.368249 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-m45r7\" " with result "range_response_count:1 size:2946" took too long (119.788015ms) to execute
Nov 10 05:19:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:26.596853 I | mvcc: store.index: compact 37435830
Nov 10 05:19:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:26.603856 I | mvcc: finished scheduled compaction at 37435830 (took 5.883185ms)
Nov 10 05:19:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:19:46.742828 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/000000000000053a-0000000002737c79.wal successfully
Nov 10 05:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:20:24.221346 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (127.010773ms) to execute
Nov 10 05:20:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:20:40.533735 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (235.604798ms) to execute
Nov 10 05:20:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:20:54.390506 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers\" range_end:\"/registry/config.istio.io/handlert\" count_only:true " with result "range_response_count:0 size:9" took too long (155.905546ms) to execute
Nov 10 05:20:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:20:54.390641 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (115.659583ms) to execute
Nov 10 05:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:20:56.530374 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/virtualservices\" range_end:\"/registry/networking.istio.io/virtualservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (278.912988ms) to execute
Nov 10 05:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:20:56.530416 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (266.540373ms) to execute
Nov 10 05:24:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:24:26.608466 I | mvcc: store.index: compact 37436555
Nov 10 05:24:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 05:24:26.616307 I | mvcc: finished scheduled compaction at 37436555 (took 6.673708ms)
