-- Logs begin at Tue 2019-11-05 22:19:11 UTC, end at Fri 2019-11-08 21:59:03 UTC. --
Nov 08 21:38:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:21.580656 W | etcdserver: request "header:<ID:14919139277664105079 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d54db8ead6bc79\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d54db8ead6bc79\" value_size:403 lease:5695767240809329112 >> failure:<>>" with result "size:20" took too long (127.335474ms) to execute
Nov 08 21:38:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:21.624273 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (170.622094ms) to execute
Nov 08 21:38:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:21.818366 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (179.792545ms) to execute
Nov 08 21:38:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:21.819036 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-shkcm\" " with result "range_response_count:1 size:2738" took too long (166.827325ms) to execute
Nov 08 21:38:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:21.819149 W | etcdserver: request "header:<ID:14919139277664105093 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-rdjdm.15d54db8f7de9bf0\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-rdjdm.15d54db8f7de9bf0\" value_size:444 lease:5695767240809329112 >> failure:<>>" with result "size:20" took too long (133.145597ms) to execute
Nov 08 21:38:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:21.819621 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (156.492482ms) to execute
Nov 08 21:38:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:21.819795 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (152.458408ms) to execute
Nov 08 21:38:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:36.505374 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (142.496505ms) to execute
Nov 08 21:38:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:36.505507 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1150" took too long (144.213427ms) to execute
Nov 08 21:38:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:36.508583 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (137.926787ms) to execute
Nov 08 21:38:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:38:36.508646 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (132.984759ms) to execute
Nov 08 21:39:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:39:07.830468 I | mvcc: store.index: compact 37118090
Nov 08 21:39:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:39:07.834943 I | mvcc: finished scheduled compaction at 37118090 (took 3.451602ms)
Nov 08 21:39:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:39:07.995932 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s46wc.15d54db4602e1a09\" " with result "range_response_count:1 size:588" took too long (102.403625ms) to execute
Nov 08 21:40:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:40:32.867320 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (216.035676ms) to execute
Nov 08 21:40:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:40:32.883279 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (227.298552ms) to execute
Nov 08 21:41:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:08.778042 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (626.48976ms) to execute
Nov 08 21:41:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:08.778111 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (626.673775ms) to execute
Nov 08 21:41:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:08.778391 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stackdrivers\" range_end:\"/registry/config.istio.io/stackdrivert\" count_only:true " with result "range_response_count:0 size:7" took too long (160.573588ms) to execute
Nov 08 21:41:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:24.154921 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (536.235043ms) to execute
Nov 08 21:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:28.087082 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4172" took too long (117.682072ms) to execute
Nov 08 21:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:28.266415 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (296.838183ms) to execute
Nov 08 21:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:28.267638 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-h2wgn\" " with result "range_response_count:1 size:2946" took too long (276.980636ms) to execute
Nov 08 21:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:28.274353 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (304.891049ms) to execute
Nov 08 21:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:41:28.276425 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (103.589369ms) to execute
Nov 08 21:43:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:43:02.389866 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (298.571244ms) to execute
Nov 08 21:43:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:43:47.392967 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "range_response_count:0 size:7" took too long (252.302168ms) to execute
Nov 08 21:43:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:43:55.423964 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (105.021962ms) to execute
Nov 08 21:44:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:07.841592 I | mvcc: store.index: compact 37119908
Nov 08 21:44:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:07.850017 I | mvcc: finished scheduled compaction at 37119908 (took 7.283894ms)
Nov 08 21:44:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:09.238293 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (226.713266ms) to execute
Nov 08 21:44:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:09.238384 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (277.437725ms) to execute
Nov 08 21:44:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:09.238404 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (1.177654674s) to execute
Nov 08 21:44:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:09.238468 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (553.325537ms) to execute
Nov 08 21:44:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:09.238622 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (682.594755ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.638146 W | wal: sync duration of 1.246176988s, expected less than 1s
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.641536 W | etcdserver: request "header:<ID:14919139277664109858 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:37120904 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6412 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (1.248773973s) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.641788 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (214.734988ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.641819 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (774.308285ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.642052 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (940.056199ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.642265 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (247.921546ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.642283 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (133.139657ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.642467 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (195.639999ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.642886 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-bzbtk.15d54df5ec1c8b8c\" " with result "range_response_count:1 size:591" took too long (447.078165ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.643378 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (754.449364ms) to execute
Nov 08 21:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:44:43.643605 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (569.277907ms) to execute
Nov 08 21:47:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:47:36.722797 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (128.726816ms) to execute
Nov 08 21:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:48:36.754386 N | compactor: Starting auto-compaction at revision 37049919
Nov 08 21:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:48:36.755079 N | compactor: Finished auto-compaction at revision 37049919
Nov 08 21:49:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:49:07.854772 I | mvcc: store.index: compact 37120838
Nov 08 21:49:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:49:07.864754 I | mvcc: finished scheduled compaction at 37120838 (took 7.628668ms)
Nov 08 21:54:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:54:07.869336 I | mvcc: store.index: compact 37121692
Nov 08 21:54:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 21:54:07.875951 I | mvcc: finished scheduled compaction at 37121692 (took 5.372625ms)
