-- Logs begin at Sun 2019-12-15 04:02:15 UTC, end at Mon 2019-12-16 20:46:45 UTC. --
Dec 16 20:24:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:24:17.551344 I | mvcc: store.index: compact 44389621
Dec 16 20:24:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:24:17.559573 I | mvcc: finished scheduled compaction at 44389621 (took 5.620259ms)
Dec 16 20:25:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:12.379660 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (301.649451ms) to execute
Dec 16 20:25:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:17.366195 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kuberneteses\" range_end:\"/registry/config.istio.io/kuberneteset\" count_only:true " with result "range_response_count:0 size:9" took too long (372.568384ms) to execute
Dec 16 20:25:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:17.366243 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (399.847831ms) to execute
Dec 16 20:25:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:17.366378 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (250.44624ms) to execute
Dec 16 20:25:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:22.599527 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (444.615523ms) to execute
Dec 16 20:25:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:22.599886 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (415.369674ms) to execute
Dec 16 20:25:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:22.600148 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (367.823ms) to execute
Dec 16 20:25:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:28.520278 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (179.73171ms) to execute
Dec 16 20:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 20:25:37.826382 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (432.039651ms) to execute
