-- Logs begin at Thu 2019-10-31 22:09:41 UTC, end at Sun 2019-11-03 15:16:05 UTC. --
Nov 03 14:55:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:55:27.446870 W | etcdserver: request "header:<ID:14919139277659274847 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-b67sl\" mod_revision:35881813 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-b67sl\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-b67sl\" > >>" with result "size:20" took too long (133.483338ms) to execute
Nov 03 14:57:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:57:02.718686 I | mvcc: store.index: compact 35881379
Nov 03 14:57:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:57:02.724749 I | mvcc: finished scheduled compaction at 35881379 (took 4.768087ms)
Nov 03 14:58:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:58:33.548351 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (168.610204ms) to execute
Nov 03 14:58:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:58:42.119066 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (389.297297ms) to execute
Nov 03 14:58:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:58:42.122802 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (296.924632ms) to execute
Nov 03 14:58:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:58:42.122831 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (325.563762ms) to execute
Nov 03 14:59:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:04.524699 W | wal: sync duration of 1.137972058s, expected less than 1s
Nov 03 14:59:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:04.529769 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (296.313491ms) to execute
Nov 03 14:59:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:04.529875 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (300.878664ms) to execute
Nov 03 14:59:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:20.322842 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6lhn2\" " with result "range_response_count:1 size:1851" took too long (371.199099ms) to execute
Nov 03 14:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:21.773790 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (291.546653ms) to execute
Nov 03 14:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:21.774020 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (155.852806ms) to execute
Nov 03 14:59:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:41.795598 W | wal: sync duration of 1.063961279s, expected less than 1s
Nov 03 14:59:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 14:59:41.798442 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (613.088522ms) to execute
Nov 03 15:02:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 15:02:02.735085 I | mvcc: store.index: compact 35882065
Nov 03 15:02:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 15:02:02.741055 I | mvcc: finished scheduled compaction at 35882065 (took 4.269777ms)
Nov 03 15:02:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 15:02:28.012645 W | etcdserver: request "header:<ID:14919139277659278553 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-r6s86\" mod_revision:35882848 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-r6s86\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-r6s86\" > >>" with result "size:20" took too long (141.071846ms) to execute
Nov 03 15:02:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 15:02:28.020515 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rg87f\" " with result "range_response_count:1 size:1121" took too long (157.274677ms) to execute
