-- Logs begin at Thu 2019-10-31 07:39:49 UTC, end at Sat 2019-11-02 16:44:04 UTC. --
Nov 02 16:21:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:21:51.114757 I | mvcc: store.index: compact 35689412
Nov 02 16:21:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:21:51.121911 I | mvcc: finished scheduled compaction at 35689412 (took 5.381318ms)
Nov 02 16:23:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:20.913937 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (138.723122ms) to execute
Nov 02 16:23:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:20.914294 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (140.59647ms) to execute
Nov 02 16:23:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:20.914354 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (120.700209ms) to execute
Nov 02 16:23:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:20.914542 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (166.383799ms) to execute
Nov 02 16:23:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:20.915318 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-v67vh\" " with result "range_response_count:1 size:3127" took too long (121.578139ms) to execute
Nov 02 16:23:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:36.325146 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (145.072425ms) to execute
Nov 02 16:23:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:36.361281 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:992" took too long (178.915361ms) to execute
Nov 02 16:23:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:36.999175 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vbgf4\" " with result "range_response_count:1 size:2946" took too long (171.641133ms) to execute
Nov 02 16:23:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:36.999550 W | etcdserver: request "header:<ID:14919139277658407876 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d364edb2b7b45e\" mod_revision:35690829 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d364edb2b7b45e\" value_size:386 lease:5695767240803631659 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d364edb2b7b45e\" > >>" with result "size:20" took too long (137.635678ms) to execute
Nov 02 16:23:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:37.014032 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jz7jz\" " with result "range_response_count:1 size:2946" took too long (121.244238ms) to execute
Nov 02 16:23:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:23:42.267870 W | etcdserver: request "header:<ID:14919139277658407999 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-lc2r4.15d3651108f6170e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-lc2r4.15d3651108f6170e\" value_size:453 lease:5695767240803631659 >> failure:<>>" with result "size:20" took too long (107.729949ms) to execute
Nov 02 16:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:25:37.926032 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (142.080058ms) to execute
Nov 02 16:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:25:37.966357 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (149.143185ms) to execute
Nov 02 16:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:25:37.966423 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (159.514012ms) to execute
Nov 02 16:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:25:37.967118 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (146.564795ms) to execute
Nov 02 16:25:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:25:38.185767 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (162.590471ms) to execute
Nov 02 16:25:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:25:38.218176 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-w9vxl\" " with result "range_response_count:1 size:2946" took too long (172.918255ms) to execute
Nov 02 16:25:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:25:38.218327 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7hwtv\" " with result "range_response_count:1 size:2946" took too long (100.61711ms) to execute
Nov 02 16:26:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:26:51.126183 I | mvcc: store.index: compact 35690564
Nov 02 16:26:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:26:51.135874 I | mvcc: finished scheduled compaction at 35690564 (took 7.918848ms)
Nov 02 16:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:31:51.139404 I | mvcc: store.index: compact 35691473
Nov 02 16:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:31:51.146085 I | mvcc: finished scheduled compaction at 35691473 (took 4.972617ms)
Nov 02 16:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:31:51.527467 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (173.238498ms) to execute
Nov 02 16:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:31:51.527981 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (281.41316ms) to execute
Nov 02 16:34:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:34:28.660701 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (163.348562ms) to execute
Nov 02 16:34:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:34:28.691436 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5942" took too long (165.778686ms) to execute
Nov 02 16:34:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:34:28.918813 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-pilot\" " with result "range_response_count:1 size:535" took too long (158.745701ms) to execute
Nov 02 16:34:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:34:28.933875 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-hlx4f\" " with result "range_response_count:1 size:2634" took too long (129.827296ms) to execute
Nov 02 16:34:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:34:28.934241 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (169.557402ms) to execute
Nov 02 16:35:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:35:20.032916 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4030" took too long (110.324233ms) to execute
Nov 02 16:36:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:36:51.184930 I | mvcc: store.index: compact 35692007
Nov 02 16:36:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:36:51.196794 I | mvcc: finished scheduled compaction at 35692007 (took 8.687419ms)
Nov 02 16:40:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:40:17.988388 W | etcdserver: request "header:<ID:14919139277658418683 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/istio-system/istio-pilot\" mod_revision:35692502 > success:<request_put:<key:\"/registry/services/endpoints/istio-system/istio-pilot\" value_size:453 >> failure:<request_range:<key:\"/registry/services/endpoints/istio-system/istio-pilot\" > >>" with result "size:20" took too long (126.166189ms) to execute
Nov 02 16:40:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:40:18.004276 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" " with result "range_response_count:1 size:2549" took too long (140.875861ms) to execute
Nov 02 16:41:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:41:51.273429 I | mvcc: store.index: compact 35692733
Nov 02 16:41:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:41:51.296051 I | mvcc: finished scheduled compaction at 35692733 (took 20.504596ms)
Nov 02 16:41:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 16:41:51.591021 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (288.677656ms) to execute
