-- Logs begin at Mon 2019-12-16 06:00:50 UTC, end at Tue 2019-12-17 22:31:59 UTC. --
Dec 17 22:09:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:09:49.817130 I | mvcc: store.index: compact 44648429
Dec 17 22:09:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:09:49.823529 I | mvcc: finished scheduled compaction at 44648429 (took 5.12335ms)
Dec 17 22:11:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:38.854937 W | etcdserver: read-only range request "key:\"/registry/resourcequotas/istio-system/\" range_end:\"/registry/resourcequotas/istio-system0\" " with result "range_response_count:0 size:7" took too long (147.253947ms) to execute
Dec 17 22:11:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:39.103256 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (184.52457ms) to execute
Dec 17 22:11:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:39.103908 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-xl5j4\" " with result "range_response_count:1 size:2738" took too long (180.415743ms) to execute
Dec 17 22:11:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:39.149494 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (196.12801ms) to execute
Dec 17 22:11:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:39.325819 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-g9sk9\" " with result "range_response_count:1 size:2738" took too long (113.754569ms) to execute
Dec 17 22:11:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:53.875667 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1154" took too long (156.865935ms) to execute
Dec 17 22:11:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:53.875711 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (156.372149ms) to execute
Dec 17 22:11:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:53.875794 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sgf5d\" " with result "range_response_count:1 size:4030" took too long (131.844509ms) to execute
Dec 17 22:11:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:53.875879 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (151.155673ms) to execute
Dec 17 22:11:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:11:53.876062 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-6px5d\" " with result "range_response_count:1 size:2738" took too long (138.857554ms) to execute
Dec 17 22:13:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:13:12.490401 N | compactor: Starting auto-compaction at revision 44570361
Dec 17 22:13:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:13:12.490947 N | compactor: Finished auto-compaction at revision 44570361
Dec 17 22:14:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:14.260864 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4168" took too long (128.529455ms) to execute
Dec 17 22:14:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:14.291514 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (159.099267ms) to execute
Dec 17 22:14:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:14.291634 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (158.472181ms) to execute
Dec 17 22:14:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:14.292882 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-w4dhl\" " with result "range_response_count:1 size:2946" took too long (136.768076ms) to execute
Dec 17 22:14:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:14.475839 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jhz8p\" " with result "range_response_count:1 size:2946" took too long (139.543336ms) to execute
Dec 17 22:14:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:14.475900 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (144.434504ms) to execute
Dec 17 22:14:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:14.476019 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (127.813263ms) to execute
Dec 17 22:14:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:49.858848 I | mvcc: store.index: compact 44650257
Dec 17 22:14:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:49.866836 I | mvcc: finished scheduled compaction at 44650257 (took 6.866509ms)
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.418823 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rbacs\" range_end:\"/registry/config.istio.io/rbact\" count_only:true " with result "range_response_count:0 size:7" took too long (566.99986ms) to execute
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.418987 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (292.898132ms) to execute
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.419018 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.120042236s) to execute
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.419249 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/redisquotas\" range_end:\"/registry/config.istio.io/redisquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (339.200865ms) to execute
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.419367 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (279.113586ms) to execute
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.419581 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:3989" took too long (142.48151ms) to execute
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.419962 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (308.64103ms) to execute
Dec 17 22:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:14:51.420127 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (675.047167ms) to execute
Dec 17 22:19:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:19:49.878084 I | mvcc: store.index: compact 44651223
Dec 17 22:19:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:19:49.885209 I | mvcc: finished scheduled compaction at 44651223 (took 5.870977ms)
Dec 17 22:21:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:21:09.421704 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6v7vs\" " with result "range_response_count:1 size:4260" took too long (177.402938ms) to execute
Dec 17 22:21:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:21:09.421880 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (176.931389ms) to execute
Dec 17 22:21:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:21:09.422357 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (138.069819ms) to execute
Dec 17 22:24:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:24:49.892153 I | mvcc: store.index: compact 44652118
Dec 17 22:24:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:24:49.899411 I | mvcc: finished scheduled compaction at 44652118 (took 5.832139ms)
Dec 17 22:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:27:20.063217 W | etcdserver: request "header:<ID:14919139277705970740 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44653188 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (131.029681ms) to execute
Dec 17 22:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:27:20.064066 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hs5nc\" " with result "range_response_count:1 size:4405" took too long (141.891776ms) to execute
Dec 17 22:29:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:29:49.949507 I | mvcc: store.index: compact 44652874
Dec 17 22:29:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:29:49.955814 I | mvcc: finished scheduled compaction at 44652874 (took 5.054794ms)
