-- Logs begin at Sun 2019-11-10 13:31:09 UTC, end at Tue 2019-11-12 14:40:54 UTC. --
Nov 12 14:20:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:20:50.457290 I | mvcc: store.index: compact 38010792
Nov 12 14:20:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:20:50.464213 I | mvcc: finished scheduled compaction at 38010792 (took 5.32117ms)
Nov 12 14:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:23:32.980396 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mz2h2\" " with result "range_response_count:1 size:1121" took too long (118.003609ms) to execute
Nov 12 14:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:23:32.980588 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (123.528853ms) to execute
Nov 12 14:25:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:25:50.472546 I | mvcc: store.index: compact 38011544
Nov 12 14:25:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:25:50.477721 I | mvcc: finished scheduled compaction at 38011544 (took 3.677523ms)
Nov 12 14:28:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:28:33.477781 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1066" took too long (160.335108ms) to execute
Nov 12 14:28:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:28:33.478104 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-blvpn\" " with result "range_response_count:1 size:1118" took too long (146.842563ms) to execute
Nov 12 14:28:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:28:40.038386 I | etcdserver: start to snapshot (applied: 41915148, lastsnap: 41905147)
Nov 12 14:28:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:28:40.234825 I | etcdserver: saved snapshot at index 41915148
Nov 12 14:28:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-12 14:28:40.235471 I | etcdserver: compacted raft log at 41910148
