-- Logs begin at Tue 2019-12-17 08:44:24 UTC, end at Wed 2019-12-18 22:54:40 UTC. --
Dec 18 22:31:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:39.351980 W | etcdserver: request "header:<ID:14919139277706936842 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-jv7f2.15e197d56b2d548e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-jv7f2.15e197d56b2d548e\" value_size:465 lease:5695767240852160903 >> failure:<>>" with result "size:20" took too long (576.473835ms) to execute
Dec 18 22:31:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:39.352176 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (255.081962ms) to execute
Dec 18 22:31:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:39.352250 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:11966" took too long (516.413364ms) to execute
Dec 18 22:31:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:39.352371 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ghbtg\" " with result "range_response_count:1 size:3782" took too long (120.083262ms) to execute
Dec 18 22:31:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:39.352580 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (246.395297ms) to execute
Dec 18 22:31:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:41.515220 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (398.177414ms) to execute
Dec 18 22:31:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:44.996594 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (313.406701ms) to execute
Dec 18 22:31:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:45.004248 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:12308" took too long (219.91289ms) to execute
Dec 18 22:31:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:46.146395 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (737.842964ms) to execute
Dec 18 22:31:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:46.146525 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:12308" took too long (622.370495ms) to execute
Dec 18 22:31:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:46.146767 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (813.194034ms) to execute
Dec 18 22:31:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:46.146827 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (532.414539ms) to execute
Dec 18 22:31:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:46.146931 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:3989" took too long (159.605998ms) to execute
Dec 18 22:31:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:49.319965 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1892" took too long (201.123798ms) to execute
Dec 18 22:31:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:49.320295 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jv7f2\" " with result "range_response_count:1 size:4149" took too long (544.09628ms) to execute
Dec 18 22:31:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:49.320536 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (471.732005ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.083003 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (536.933582ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.083056 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (1.533399242s) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.083232 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:3989" took too long (912.155483ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.083433 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "range_response_count:0 size:7" took too long (579.708601ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.083569 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (535.189043ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.083960 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/authorizations\" range_end:\"/registry/config.istio.io/authorizationt\" count_only:true " with result "range_response_count:0 size:7" took too long (537.212908ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.084262 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ghbtg\" " with result "range_response_count:1 size:4148" took too long (983.515998ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.084381 W | etcdserver: request "header:<ID:14919139277706936974 > lease_revoke:<id:4f0b6e20ca4cc1cd>" with result "size:29" took too long (409.302264ms) to execute
Dec 18 22:31:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:51.084472 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (198.408048ms) to execute
Dec 18 22:31:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:52.510103 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (398.775725ms) to execute
Dec 18 22:31:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:52.510217 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (527.351463ms) to execute
Dec 18 22:31:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:52.510465 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (1.039422382s) to execute
Dec 18 22:31:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:52.510532 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (145.823339ms) to execute
Dec 18 22:31:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:52.510686 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:12068" took too long (919.875764ms) to execute
Dec 18 22:31:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:52.510994 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (724.191928ms) to execute
Dec 18 22:31:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:52.514478 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (555.609627ms) to execute
Dec 18 22:31:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:53.990739 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/logentries\" range_end:\"/registry/config.istio.io/logentriet\" count_only:true " with result "range_response_count:0 size:9" took too long (775.878931ms) to execute
Dec 18 22:31:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:53.990826 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (821.937065ms) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.859583 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (1.167711348s) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.859728 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (966.690382ms) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.860126 W | etcdserver: request "header:<ID:14919139277706937051 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:44898651 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (842.399869ms) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.861003 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/prometheuses\" range_end:\"/registry/config.istio.io/prometheuset\" count_only:true " with result "range_response_count:0 size:7" took too long (758.361531ms) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.862535 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (754.013946ms) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.863660 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stackdrivers\" range_end:\"/registry/config.istio.io/stackdrivert\" count_only:true " with result "range_response_count:0 size:7" took too long (361.332269ms) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.864178 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (754.282869ms) to execute
Dec 18 22:31:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:31:55.864334 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/rbacconfigs\" range_end:\"/registry/rbac.istio.io/rbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (541.105284ms) to execute
