-- Logs begin at Thu 2019-11-07 09:31:01 UTC, end at Sun 2019-11-10 07:34:35 UTC. --
Nov 10 07:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:14:27.451038 I | mvcc: store.index: compact 37455242
Nov 10 07:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:14:27.458564 I | mvcc: finished scheduled compaction at 37455242 (took 5.921605ms)
Nov 10 07:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:14:27.912133 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (372.57168ms) to execute
Nov 10 07:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:14:27.912957 W | etcdserver: request "header:<ID:14919139277665444493 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:37456187 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5604 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (338.585089ms) to execute
Nov 10 07:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:14:27.936028 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-w5smx\" " with result "range_response_count:1 size:2440" took too long (185.870012ms) to execute
Nov 10 07:14:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:14:27.936685 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (322.965421ms) to execute
Nov 10 07:19:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:19:27.463404 I | mvcc: store.index: compact 37456231
Nov 10 07:19:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:19:27.471793 I | mvcc: finished scheduled compaction at 37456231 (took 6.624141ms)
Nov 10 07:19:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:19:27.867375 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (152.616701ms) to execute
Nov 10 07:24:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:24:27.502921 I | mvcc: store.index: compact 37456908
Nov 10 07:24:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:24:27.512844 I | mvcc: finished scheduled compaction at 37456908 (took 7.750801ms)
Nov 10 07:24:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:24:27.662818 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (141.483776ms) to execute
Nov 10 07:25:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:25:21.759062 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (174.77187ms) to execute
Nov 10 07:26:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 07:26:00.062882 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (121.580641ms) to execute
