-- Logs begin at Sun 2019-11-03 23:04:18 UTC, end at Thu 2019-11-07 04:27:09 UTC. --
Nov 07 04:08:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:08:12.989758 I | mvcc: store.index: compact 36705938
Nov 07 04:08:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:08:12.999326 I | mvcc: finished scheduled compaction at 36705938 (took 7.530476ms)
Nov 07 04:09:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:09:48.557701 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (139.785327ms) to execute
Nov 07 04:09:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:09:48.557838 W | etcdserver: request "header:<ID:14919139277662464623 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-qwzfv\" mod_revision:36706874 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-qwzfv\" value_size:1425 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-qwzfv\" > >>" with result "size:20" took too long (121.065754ms) to execute
Nov 07 04:13:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:13:13.008298 I | mvcc: store.index: compact 36706660
Nov 07 04:13:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:13:13.014863 I | mvcc: finished scheduled compaction at 36706660 (took 4.99864ms)
Nov 07 04:14:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:14:38.039941 I | wal: segmented wal file /var/lib/etcd/member/wal/0000000000000527-00000000026a0929.wal is created
Nov 07 04:14:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:14:41.924194 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/0000000000000522-0000000002678e4c.wal successfully
Nov 07 04:15:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:15:03.838250 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (101.463731ms) to execute
Nov 07 04:15:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:15:03.858013 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lkk9k\" " with result "range_response_count:1 size:1121" took too long (109.780838ms) to execute
Nov 07 04:15:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:15:04.072791 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (142.006428ms) to execute
Nov 07 04:15:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:15:04.072898 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (107.798936ms) to execute
Nov 07 04:15:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:15:39.847503 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (103.685111ms) to execute
Nov 07 04:16:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:16:49.110490 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-w624z\" " with result "range_response_count:1 size:1118" took too long (111.658101ms) to execute
Nov 07 04:16:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:16:49.113039 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k49pf\" " with result "range_response_count:1 size:1121" took too long (107.290431ms) to execute
Nov 07 04:17:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:17:49.204791 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6p5ql\" " with result "range_response_count:1 size:1121" took too long (126.933968ms) to execute
Nov 07 04:17:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:17:49.242716 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-n9m47\" " with result "range_response_count:1 size:1121" took too long (148.59829ms) to execute
Nov 07 04:17:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 04:17:49.242880 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qxx9q\" " with result "range_response_count:1 size:1121" took too long (150.31819ms) to execute
