-- Logs begin at Wed 2019-11-06 13:57:41 UTC, end at Sat 2019-11-09 12:05:54 UTC. --
Nov 09 11:44:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:44:18.643962 I | mvcc: store.index: compact 37261384
Nov 09 11:44:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:44:18.649636 I | mvcc: finished scheduled compaction at 37261384 (took 4.122014ms)
Nov 09 11:45:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:06.642950 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (302.907055ms) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.863562 W | wal: sync duration of 1.839008819s, expected less than 1s
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.864072 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.576891549s) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.876930 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.313425769s) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877008 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authentication.k8s.io\" " with result "range_response_count:1 size:656" took too long (1.489580957s) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877088 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (137.229231ms) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877107 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (581.85901ms) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877213 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (993.884825ms) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877239 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (1.490041033s) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877340 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.338218286s) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877442 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (452.036241ms) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877486 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (1.490464308s) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877572 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (1.491183832s) to execute
Nov 09 11:45:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:45:59.877811 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.authentication.istio.io\" " with result "range_response_count:1 size:683" took too long (1.490735013s) to execute
Nov 09 11:48:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:48:15.822993 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (105.834525ms) to execute
Nov 09 11:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:48:36.993006 N | compactor: Starting auto-compaction at revision 37183591
Nov 09 11:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:48:36.993443 N | compactor: Finished auto-compaction at revision 37183591
Nov 09 11:49:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:49:18.659022 I | mvcc: store.index: compact 37262049
Nov 09 11:49:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:49:18.666125 I | mvcc: finished scheduled compaction at 37262049 (took 5.6819ms)
Nov 09 11:52:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:52:41.891776 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (127.76367ms) to execute
Nov 09 11:54:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:54:18.755495 I | mvcc: store.index: compact 37262861
Nov 09 11:54:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:54:18.762696 I | mvcc: finished scheduled compaction at 37262861 (took 5.339892ms)
Nov 09 11:54:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:54:19.040825 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-qj8jl\" " with result "range_response_count:1 size:2440" took too long (107.883329ms) to execute
Nov 09 11:57:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:57:19.249268 I | etcdserver: start to snapshot (applied: 41105058, lastsnap: 41095057)
Nov 09 11:57:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:57:19.390415 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (149.81884ms) to execute
Nov 09 11:57:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:57:19.460725 I | etcdserver: saved snapshot at index 41105058
Nov 09 11:57:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:57:19.461629 I | etcdserver: compacted raft log at 41100058
Nov 09 11:57:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:57:44.327855 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-000000000272734d.snap successfully
Nov 09 11:59:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:59:18.773467 I | mvcc: store.index: compact 37263623
Nov 09 11:59:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 11:59:18.780300 I | mvcc: finished scheduled compaction at 37263623 (took 4.84375ms)
Nov 09 12:00:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 12:00:07.810324 W | etcdserver: request "header:<ID:14919139277664681694 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:37264215 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:592 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (121.210469ms) to execute
Nov 09 12:00:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-09 12:00:07.811270 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vqqmk\" " with result "range_response_count:1 size:4409" took too long (138.839882ms) to execute
