-- Logs begin at Sun 2019-11-03 23:04:18 UTC, end at Thu 2019-11-07 07:20:54 UTC. --
Nov 07 06:58:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:58:57.766190 W | etcdserver: request "header:<ID:14919139277662568918 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:36733944 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4071 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (141.539469ms) to execute
Nov 07 06:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:21.063191 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (348.803876ms) to execute
Nov 07 06:59:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:21.063497 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/dogstatsds\" range_end:\"/registry/config.istio.io/dogstatsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (146.549099ms) to execute
Nov 07 06:59:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:34.969231 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rules\" range_end:\"/registry/config.istio.io/rulet\" count_only:true " with result "range_response_count:0 size:9" took too long (105.883301ms) to execute
Nov 07 06:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:53.040924 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "range_response_count:0 size:7" took too long (429.233852ms) to execute
Nov 07 06:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:53.075040 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/apikeys\" range_end:\"/registry/config.istio.io/apikeyt\" count_only:true " with result "range_response_count:0 size:7" took too long (427.897466ms) to execute
Nov 07 06:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:53.075118 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (260.192308ms) to execute
Nov 07 06:59:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:57.911424 W | wal: sync duration of 1.786689976s, expected less than 1s
Nov 07 06:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:58.020190 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-kmgpv\" " with result "range_response_count:1 size:2314" took too long (1.886262989s) to execute
Nov 07 06:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:58.020309 W | etcdserver: request "header:<ID:14919139277662569497 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:36734056 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (108.478759ms) to execute
Nov 07 06:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:59:58.034058 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (120.522456ms) to execute
