-- Logs begin at Tue 2019-10-29 00:05:09 UTC, end at Fri 2019-11-01 22:53:12 UTC. --
Nov 01 22:31:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:31:37.941753 I | mvcc: store.index: compact 35512370
Nov 01 22:31:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:31:37.949239 I | mvcc: finished scheduled compaction at 35512370 (took 5.456939ms)
Nov 01 22:32:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:32:30.299959 W | etcdserver: request "header:<ID:14919139277657701102 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-f2kdm.15d32a9d58951459\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-f2kdm.15d32a9d58951459\" value_size:392 lease:5695767240802925264 >> failure:<>>" with result "size:20" took too long (118.234538ms) to execute
Nov 01 22:32:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:32:30.301005 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mlbxw\" " with result "range_response_count:1 size:1118" took too long (122.237489ms) to execute
Nov 01 22:32:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:32:30.319089 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (108.73048ms) to execute
Nov 01 22:32:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:32:30.319221 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-f2kdm\" " with result "range_response_count:1 size:1121" took too long (137.565647ms) to execute
Nov 01 22:32:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:32:30.521793 W | etcdserver: request "header:<ID:14919139277657701122 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d32a817419b646\" mod_revision:35513926 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d32a817419b646\" value_size:386 lease:5695767240802925264 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d32a817419b646\" > >>" with result "size:20" took too long (113.74363ms) to execute
Nov 01 22:33:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:33:39.889409 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (129.024391ms) to execute
Nov 01 22:33:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:33:59.403446 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (112.40183ms) to execute
Nov 01 22:34:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:34:02.207825 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (207.89579ms) to execute
Nov 01 22:34:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:34:28.084618 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-public\" " with result "range_response_count:1 size:180" took too long (109.042393ms) to execute
Nov 01 22:34:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:34:34.816471 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (482.078678ms) to execute
Nov 01 22:34:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:34:34.989210 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "range_response_count:0 size:9" took too long (105.696138ms) to execute
Nov 01 22:34:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 22:34:39.825154 W | etcdserver: request "header:<ID:14919139277657702146 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:35514187 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240802926336 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (112.937716ms) to execute
