-- Logs begin at Thu 2019-12-19 03:05:42 UTC, end at Fri 2019-12-20 13:53:56 UTC. --
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.059294 W | etcdserver: request "header:<ID:14919139277708506160 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-sfd8g.15e217814d5fe45f\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-sfd8g.15e217814d5fe45f\" value_size:445 lease:5695767240853727722 >> failure:<>>" with result "size:20" took too long (459.784181ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.059899 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:29968" took too long (285.126066ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.324563 W | etcdserver: request "header:<ID:14919139277708506197 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-sfd8g.15e217816b5c3170\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-sfd8g.15e217816b5c3170\" value_size:363 lease:5695767240853727722 >> failure:<>>" with result "size:20" took too long (163.780332ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.742656 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2dk7x\" " with result "range_response_count:1 size:1502" took too long (176.985324ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.742768 W | etcdserver: request "header:<ID:14919139277708506228 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-2tbtk\" mod_revision:45298639 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-2tbtk\" value_size:1664 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-2tbtk\" > >>" with result "size:20" took too long (144.547055ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.743767 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wfsm4\" " with result "range_response_count:1 size:1502" took too long (146.425867ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.743979 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gdqpg\" " with result "range_response_count:1 size:1743" took too long (158.963213ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.744265 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-bncx6\" " with result "range_response_count:1 size:1502" took too long (159.265008ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.979955 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9t5f6\" " with result "range_response_count:1 size:1502" took too long (162.492762ms) to execute
Dec 20 13:31:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.980010 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tw28s\" " with result "range_response_count:1 size:1502" took too long (155.446814ms) to execute
Dec 20 13:31:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:22.999951 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-zrt7f\" " with result "range_response_count:1 size:1502" took too long (159.741689ms) to execute
Dec 20 13:31:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:31:32.927656 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:32398" took too long (124.209573ms) to execute
Dec 20 13:34:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:34:03.106768 I | etcdserver: start to snapshot (applied: 49926136, lastsnap: 49916135)
Dec 20 13:34:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:34:03.200557 I | etcdserver: saved snapshot at index 49926136
Dec 20 13:34:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:34:03.201116 I | etcdserver: compacted raft log at 49921136
Dec 20 13:34:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:34:16.273157 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-0000000002f90ca2.snap successfully
Dec 20 13:34:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:34:53.570188 W | etcdserver: request "header:<ID:14919139277708508249 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:45299356 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4221 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (118.354067ms) to execute
Dec 20 13:35:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:35:23.859492 W | etcdserver: request "header:<ID:14919139277708508569 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:45299450 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4221 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (216.618493ms) to execute
Dec 20 13:35:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:35:27.712941 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (118.52054ms) to execute
Dec 20 13:35:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:35:27.713140 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (125.142943ms) to execute
Dec 20 13:35:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:35:27.713368 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (125.241987ms) to execute
Dec 20 13:35:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:35:54.065727 W | etcdserver: request "header:<ID:14919139277708508838 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:45299539 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4221 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (119.16908ms) to execute
Dec 20 13:36:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:04.618140 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (342.479822ms) to execute
Dec 20 13:36:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:10.657125 I | mvcc: store.index: compact 45298533
Dec 20 13:36:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:10.667794 I | mvcc: finished scheduled compaction at 45298533 (took 7.747853ms)
Dec 20 13:36:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:24.413894 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (137.324708ms) to execute
Dec 20 13:36:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:42.465613 W | etcdserver: request "header:<ID:14919139277708509307 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:45299670 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (221.843472ms) to execute
Dec 20 13:36:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:54.460608 W | etcdserver: request "header:<ID:14919139277708509388 > lease_revoke:<id:4f0b6e20ca64c062>" with result "size:29" took too long (281.319955ms) to execute
Dec 20 13:36:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:54.461076 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (185.16712ms) to execute
Dec 20 13:36:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:36:54.960089 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (122.990198ms) to execute
Dec 20 13:37:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:37:24.615538 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (341.355957ms) to execute
Dec 20 13:37:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:37:24.615668 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (389.913881ms) to execute
Dec 20 13:39:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:39:25.504797 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (273.090366ms) to execute
Dec 20 13:39:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:39:58.919017 W | etcdserver: request "header:<ID:14919139277708511034 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:45300153 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3798 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (103.666064ms) to execute
Dec 20 13:41:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:41:10.687798 I | mvcc: store.index: compact 45299614
Dec 20 13:41:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:41:10.694693 I | mvcc: finished scheduled compaction at 45299614 (took 5.71366ms)
Dec 20 13:41:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:41:26.327193 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (162.807641ms) to execute
Dec 20 13:41:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:41:26.327243 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (512.88283ms) to execute
Dec 20 13:41:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:41:26.327563 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-bncx6\" " with result "range_response_count:1 size:1858" took too long (312.376739ms) to execute
Dec 20 13:41:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:41:26.327684 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-798fk.15e217aabefa48e9\" " with result "range_response_count:1 size:564" took too long (276.602783ms) to execute
Dec 20 13:42:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:42:26.960199 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (306.932719ms) to execute
Dec 20 13:42:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:42:26.960412 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-798fk\" " with result "range_response_count:1 size:1851" took too long (354.385872ms) to execute
Dec 20 13:43:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:43:13.813004 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ht4bl\" " with result "range_response_count:1 size:1731" took too long (416.142561ms) to execute
Dec 20 13:43:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:43:13.813082 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (329.997563ms) to execute
Dec 20 13:43:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:43:13.813137 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (689.1439ms) to execute
Dec 20 13:43:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:43:13.813335 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (604.259592ms) to execute
Dec 20 13:43:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:43:13.814262 W | etcdserver: request "header:<ID:14919139277708512774 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:45300651 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (191.293567ms) to execute
Dec 20 13:44:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:44:06.690464 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (196.621981ms) to execute
Dec 20 13:44:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:44:12.587077 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (159.090628ms) to execute
Dec 20 13:44:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:44:12.587113 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (158.420701ms) to execute
Dec 20 13:44:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:44:12.587794 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (105.767488ms) to execute
Dec 20 13:45:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:45:15.073456 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (102.002894ms) to execute
Dec 20 13:46:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:46:10.749168 I | mvcc: store.index: compact 45300353
Dec 20 13:46:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:46:10.755300 I | mvcc: finished scheduled compaction at 45300353 (took 4.160452ms)
Dec 20 13:46:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:46:34.809275 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (147.777267ms) to execute
Dec 20 13:47:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:47:05.289671 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (274.401279ms) to execute
Dec 20 13:47:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:47:17.232925 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (258.211786ms) to execute
Dec 20 13:47:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:47:27.448636 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2tbtk\" " with result "range_response_count:1 size:1731" took too long (119.241924ms) to execute
Dec 20 13:47:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:47:27.449084 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (147.393118ms) to execute
Dec 20 13:47:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:47:41.625837 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (284.731279ms) to execute
Dec 20 13:48:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:48:02.768322 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:33584" took too long (167.441303ms) to execute
Dec 20 13:48:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:48:30.102946 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (157.187524ms) to execute
Dec 20 13:48:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:48:50.592859 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (241.013389ms) to execute
Dec 20 13:48:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:48:50.717226 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (119.869438ms) to execute
Dec 20 13:49:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:20.899708 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (144.087193ms) to execute
Dec 20 13:49:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:22.436509 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (108.048874ms) to execute
Dec 20 13:49:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:25.542559 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (458.370125ms) to execute
Dec 20 13:49:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:25.542874 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (753.035596ms) to execute
Dec 20 13:49:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:26.725607 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (118.513218ms) to execute
Dec 20 13:49:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:26.732514 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (116.009284ms) to execute
Dec 20 13:49:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:34.429641 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (155.181591ms) to execute
Dec 20 13:49:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:34.431208 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (115.728425ms) to execute
Dec 20 13:49:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:53.013010 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (225.959186ms) to execute
Dec 20 13:49:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:53.013129 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (361.564673ms) to execute
Dec 20 13:49:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:53.013259 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (228.827176ms) to execute
Dec 20 13:49:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:49:53.013926 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (145.776ms) to execute
Dec 20 13:50:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:50:02.819481 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (270.807809ms) to execute
Dec 20 13:50:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:50:11.228438 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (130.08621ms) to execute
Dec 20 13:50:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 13:50:27.481232 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (557.209642ms) to execute
