-- Logs begin at Sat 2019-10-26 21:27:07 UTC, end at Fri 2019-11-01 05:27:17 UTC. --
Nov 01 05:06:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:06:25.643821 I | mvcc: store.index: compact 35332328
Nov 01 05:06:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:06:25.650090 I | mvcc: finished scheduled compaction at 35332328 (took 4.954655ms)
Nov 01 05:06:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:06:25.831096 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (107.209463ms) to execute
Nov 01 05:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:06:26.026881 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (115.897147ms) to execute
Nov 01 05:11:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:11:25.717227 I | mvcc: store.index: compact 35333406
Nov 01 05:11:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:11:25.728440 I | mvcc: finished scheduled compaction at 35333406 (took 8.790436ms)
Nov 01 05:11:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:11:37.809513 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (137.33494ms) to execute
Nov 01 05:13:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:13:45.357862 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers\" range_end:\"/registry/config.istio.io/handlert\" count_only:true " with result "range_response_count:0 size:9" took too long (118.3152ms) to execute
Nov 01 05:16:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:16:21.551148 W | wal: sync duration of 1.075071288s, expected less than 1s
Nov 01 05:16:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:16:21.556209 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-p9v79\" " with result "range_response_count:1 size:2314" took too long (607.079677ms) to execute
Nov 01 05:16:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:16:21.556691 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/solarwindses\" range_end:\"/registry/config.istio.io/solarwindset\" count_only:true " with result "range_response_count:0 size:7" took too long (944.943676ms) to execute
Nov 01 05:16:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:16:21.556900 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (833.670162ms) to execute
Nov 01 05:16:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:16:21.557188 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (266.071662ms) to execute
Nov 01 05:16:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:16:25.730599 I | mvcc: store.index: compact 35334299
Nov 01 05:16:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 05:16:25.743597 I | mvcc: finished scheduled compaction at 35334299 (took 9.909323ms)
