-- Logs begin at Mon 2019-11-04 06:45:01 UTC, end at Thu 2019-11-07 10:13:35 UTC. --
Nov 07 09:53:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:53:32.137958 I | mvcc: store.index: compact 36758534
Nov 07 09:53:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:53:32.145779 I | mvcc: finished scheduled compaction at 36758534 (took 5.384116ms)
Nov 07 09:53:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:53:42.586823 W | etcdserver: request "header:<ID:14919139277662683819 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:36760087 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:876 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (159.340339ms) to execute
Nov 07 09:53:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:53:48.519717 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-4rtwd.15d4d8a193943f7d\" " with result "range_response_count:1 size:591" took too long (447.931879ms) to execute
Nov 07 09:53:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:53:48.589566 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (406.104619ms) to execute
Nov 07 09:53:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:53:48.589642 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (172.783804ms) to execute
Nov 07 09:54:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:06.524932 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (207.232216ms) to execute
Nov 07 09:54:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:07.956952 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (353.921468ms) to execute
Nov 07 09:54:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:07.957003 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (354.030136ms) to execute
Nov 07 09:54:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:18.001183 W | wal: sync duration of 1.103078111s, expected less than 1s
Nov 07 09:54:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:18.004165 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-4rtwd.15d4d8a176f62be3\" " with result "range_response_count:1 size:592" took too long (406.090283ms) to execute
Nov 07 09:54:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:18.004492 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-5hj7z.15d4d8a734506102\" " with result "range_response_count:1 size:591" took too long (345.3016ms) to execute
Nov 07 09:54:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:23.883951 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (495.001777ms) to execute
Nov 07 09:54:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:34.208476 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:5 size:8632" took too long (667.676407ms) to execute
Nov 07 09:54:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:34.208575 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-hjhdg.15d4d8a9ec52fd92\" " with result "range_response_count:1 size:592" took too long (226.000213ms) to execute
Nov 07 09:54:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:35.886591 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-xpkbq.15d4d8a1ee2e3889\" " with result "range_response_count:1 size:588" took too long (618.855977ms) to execute
Nov 07 09:54:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:35.886724 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (415.774336ms) to execute
Nov 07 09:54:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:36.407610 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-hjhdg.15d4d8a81cd69d88\" " with result "range_response_count:1 size:591" took too long (201.582219ms) to execute
Nov 07 09:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:37.860670 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-5hj7z.15d4d8a734506102\" " with result "range_response_count:1 size:591" took too long (199.741206ms) to execute
Nov 07 09:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:37.860720 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (789.835218ms) to execute
Nov 07 09:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:37.860795 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (574.076121ms) to execute
Nov 07 09:54:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:38.845133 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (153.633506ms) to execute
Nov 07 09:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:39.212985 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (372.584876ms) to execute
Nov 07 09:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:39.218140 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (184.297321ms) to execute
Nov 07 09:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:39.218335 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15d4d8a889e777ca\" " with result "range_response_count:1 size:498" took too long (365.790682ms) to execute
Nov 07 09:54:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:39.218528 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (370.128701ms) to execute
Nov 07 09:54:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:43.711718 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xpkbq\" " with result "range_response_count:1 size:1731" took too long (325.645014ms) to execute
Nov 07 09:54:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:43.711771 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (331.689449ms) to execute
Nov 07 09:54:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:43.712235 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-xpkbq.15d4d8a17e173ed0\" " with result "range_response_count:1 size:589" took too long (325.627279ms) to execute
Nov 07 09:54:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:48.270309 W | wal: sync duration of 4.545035985s, expected less than 1s
Nov 07 09:54:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:48.273825 W | etcdserver: failed to revoke 4f0b6e20c7a9848c ("lease not found")
Nov 07 09:54:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:48.273869 W | etcdserver: failed to revoke 4f0b6e20c7a9848c ("lease not found")
Nov 07 09:54:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:48.273904 W | etcdserver: failed to revoke 4f0b6e20c7a9848c ("lease not found")
Nov 07 09:54:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:48.274164 W | etcdserver: failed to revoke 4f0b6e20c7a9848c ("lease not found")
Nov 07 09:54:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 09:54:48.274199 W | etcdserver: failed to revoke 4f0b6e20c7a9848c ("lease not found")
