-- Logs begin at Sun 2019-12-15 09:07:23 UTC, end at Tue 2019-12-17 01:17:22 UTC. --
Dec 17 00:59:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 00:59:22.234602 I | mvcc: store.index: compact 44433903
Dec 17 00:59:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 00:59:22.245790 I | mvcc: finished scheduled compaction at 44433903 (took 8.331769ms)
Dec 17 01:00:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:00:49.089256 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (877.354123ms) to execute
Dec 17 01:00:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:00:49.089335 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.127432861s) to execute
Dec 17 01:00:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:00:49.089915 W | etcdserver: request "header:<ID:14919139277705115170 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/prometheus-848f5f9cc8-xrc94.15e102ce56d27a8c\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/prometheus-848f5f9cc8-xrc94.15e102ce56d27a8c\" value_size:505 lease:5695767240850339321 >> failure:<>>" with result "size:20" took too long (874.417734ms) to execute
Dec 17 01:00:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:00:49.090274 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (393.142747ms) to execute
Dec 17 01:00:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:00:49.090568 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (339.503885ms) to execute
Dec 17 01:01:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:01:53.525131 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:889" took too long (188.860577ms) to execute
Dec 17 01:01:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:01:53.525281 W | etcdserver: request "header:<ID:14919139277705115997 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-egressgateway-54b4586c76-z4trt.15e102e1caee5be9\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-egressgateway-54b4586c76-z4trt.15e102e1caee5be9\" value_size:440 lease:5695767240850339983 >> failure:<>>" with result "size:20" took too long (156.566071ms) to execute
Dec 17 01:01:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:01:53.525694 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (160.119239ms) to execute
Dec 17 01:01:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 01:01:53.525916 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-egressgateway-54b4586c76\" " with result "range_response_count:1 size:2624" took too long (174.26461ms) to execute
