-- Logs begin at Fri 2019-11-01 06:45:16 UTC, end at Mon 2019-11-04 01:24:04 UTC. --
Nov 04 01:02:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:02:27.217118 I | mvcc: store.index: compact 35981780
Nov 04 01:02:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:02:27.224445 I | mvcc: finished scheduled compaction at 35981780 (took 6.01356ms)
Nov 04 01:02:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:02:27.507986 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (107.841385ms) to execute
Nov 04 01:02:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:02:27.508131 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (106.84367ms) to execute
Nov 04 01:02:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:02:27.508337 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (187.778339ms) to execute
Nov 04 01:04:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:04:00.390779 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (788.684527ms) to execute
Nov 04 01:04:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:04:00.822881 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-99hk4\" " with result "range_response_count:1 size:1740" took too long (1.212681005s) to execute
Nov 04 01:04:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:04:00.823288 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (890.104798ms) to execute
Nov 04 01:04:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:04:00.823351 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (537.158921ms) to execute
Nov 04 01:04:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:04:00.823444 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (846.401456ms) to execute
Nov 04 01:04:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-04 01:04:00.823533 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (631.443537ms) to execute
