-- Logs begin at Tue 2019-11-05 09:07:00 UTC, end at Fri 2019-11-08 10:47:55 UTC. --
Nov 08 10:29:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:29:01.214950 I | mvcc: store.index: compact 37011376
Nov 08 10:29:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:29:01.220614 I | mvcc: finished scheduled compaction at 37011376 (took 4.327206ms)
Nov 08 10:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:30:19.844923 W | etcdserver: request "header:<ID:14919139277663657421 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d52944a7684d1f\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d52944a7684d1f\" value_size:354 lease:5695767240808881600 >> failure:<>>" with result "size:20" took too long (141.552712ms) to execute
Nov 08 10:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:30:19.845709 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (159.863458ms) to execute
Nov 08 10:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:30:19.859608 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (165.280089ms) to execute
Nov 08 10:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:30:19.859642 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (165.584841ms) to execute
Nov 08 10:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:30:19.859734 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jpznq\" " with result "range_response_count:1 size:1121" took too long (151.419294ms) to execute
Nov 08 10:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:31:19.900624 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mjxb2\" " with result "range_response_count:1 size:1121" took too long (128.130543ms) to execute
Nov 08 10:34:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:34:01.227857 I | mvcc: store.index: compact 37012240
Nov 08 10:34:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:34:01.233609 I | mvcc: finished scheduled compaction at 37012240 (took 4.736581ms)
Nov 08 10:34:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:34:15.022827 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (241.116355ms) to execute
Nov 08 10:34:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 10:34:15.033211 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (117.568642ms) to execute
