-- Logs begin at Thu 2019-10-31 07:39:49 UTC, end at Sat 2019-11-02 14:38:21 UTC. --
Nov 02 14:16:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:16:50.000302 I | mvcc: store.index: compact 35669649
Nov 02 14:16:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:16:50.005672 I | mvcc: finished scheduled compaction at 35669649 (took 4.283754ms)
Nov 02 14:17:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:17:30.090777 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lcz8z\" " with result "range_response_count:1 size:1118" took too long (105.968304ms) to execute
Nov 02 14:17:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:17:30.118945 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (101.82272ms) to execute
Nov 02 14:17:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:17:30.318089 W | etcdserver: request "header:<ID:14919139277658325451 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:35670492 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (129.369324ms) to execute
Nov 02 14:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:19:30.237402 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" " with result "range_response_count:1 size:485" took too long (111.129583ms) to execute
Nov 02 14:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:19:30.237561 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tct6l\" " with result "range_response_count:1 size:1118" took too long (100.095634ms) to execute
Nov 02 14:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:19:30.272143 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-r5hx7\" " with result "range_response_count:1 size:1121" took too long (113.564674ms) to execute
Nov 02 14:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:19:30.452722 W | etcdserver: request "header:<ID:14919139277658326842 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" mod_revision:35671020 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" value_size:386 lease:5695767240803550774 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" > >>" with result "size:20" took too long (114.495981ms) to execute
Nov 02 14:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:19:30.452823 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (130.324273ms) to execute
Nov 02 14:20:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:20:30.487036 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rp95w\" " with result "range_response_count:1 size:1121" took too long (158.062842ms) to execute
Nov 02 14:20:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:20:30.487129 W | etcdserver: request "header:<ID:14919139277658327542 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:35671282 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (128.587739ms) to execute
Nov 02 14:20:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:20:30.487256 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8v77b\" " with result "range_response_count:1 size:1121" took too long (159.671692ms) to execute
Nov 02 14:20:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:20:30.502730 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" " with result "range_response_count:1 size:485" took too long (164.916312ms) to execute
Nov 02 14:20:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:20:30.530385 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hq229\" " with result "range_response_count:1 size:1121" took too long (162.154632ms) to execute
Nov 02 14:20:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:20:30.702373 W | etcdserver: request "header:<ID:14919139277658327563 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" mod_revision:35671299 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" value_size:386 lease:5695767240803551494 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d35e2ed37e1b75\" > >>" with result "size:20" took too long (115.297697ms) to execute
Nov 02 14:21:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:21:50.013031 I | mvcc: store.index: compact 35670384
Nov 02 14:21:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:21:50.021697 I | mvcc: finished scheduled compaction at 35670384 (took 6.26767ms)
Nov 02 14:22:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:22:16.334159 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (358.791429ms) to execute
Nov 02 14:22:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:22:16.334276 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (311.913047ms) to execute
Nov 02 14:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:26:50.037585 I | mvcc: store.index: compact 35671565
Nov 02 14:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:26:50.045851 I | mvcc: finished scheduled compaction at 35671565 (took 6.752607ms)
Nov 02 14:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:26:50.359457 W | etcdserver: request "header:<ID:14919139277658331157 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:35672345 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (115.424713ms) to execute
Nov 02 14:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:26:50.382420 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (105.673819ms) to execute
Nov 02 14:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:09.074194 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (354.385026ms) to execute
Nov 02 14:27:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:14.702165 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (327.465491ms) to execute
Nov 02 14:27:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:16.595282 W | wal: sync duration of 1.370209592s, expected less than 1s
Nov 02 14:27:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:16.597338 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (573.709663ms) to execute
Nov 02 14:27:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:16.597356 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1479" took too long (952.981981ms) to execute
Nov 02 14:27:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:16.597397 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (153.162625ms) to execute
Nov 02 14:27:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:16.597505 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (935.97345ms) to execute
Nov 02 14:27:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:17.490329 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (224.818236ms) to execute
Nov 02 14:27:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:18.156290 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (469.764194ms) to execute
Nov 02 14:27:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:18.156558 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (572.350622ms) to execute
Nov 02 14:27:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:18.157094 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5mnb2\" " with result "range_response_count:1 size:1734" took too long (563.431241ms) to execute
Nov 02 14:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:20.051296 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (901.219269ms) to execute
Nov 02 14:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:20.058500 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (820.205475ms) to execute
Nov 02 14:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:20.058825 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (907.374321ms) to execute
Nov 02 14:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:20.058868 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (653.090188ms) to execute
Nov 02 14:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:20.059026 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (907.888481ms) to execute
Nov 02 14:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:20.059149 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (908.98958ms) to execute
Nov 02 14:27:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:20.062788 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (911.977135ms) to execute
Nov 02 14:27:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:47.915020 W | etcdserver: request "header:<ID:14919139277658331676 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:35672496 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (182.352378ms) to execute
Nov 02 14:27:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:52.484855 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (167.684892ms) to execute
Nov 02 14:27:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:52.484912 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (237.923655ms) to execute
Nov 02 14:27:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:52.485129 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (149.225096ms) to execute
Nov 02 14:27:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:27:59.831495 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (157.811314ms) to execute
Nov 02 14:28:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:28:36.990659 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (272.995957ms) to execute
Nov 02 14:28:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:28:37.316204 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (123.099364ms) to execute
Nov 02 14:29:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:29:33.884687 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (135.417025ms) to execute
Nov 02 14:31:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:31:50.106904 I | mvcc: store.index: compact 35672372
Nov 02 14:31:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:31:50.112550 I | mvcc: finished scheduled compaction at 35672372 (took 4.623468ms)
Nov 02 14:32:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:32:38.091907 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-public\" " with result "range_response_count:1 size:180" took too long (162.215831ms) to execute
Nov 02 14:32:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:32:38.635370 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-v8z96.15d35e29d015d65e\" " with result "range_response_count:1 size:591" took too long (315.11595ms) to execute
Nov 02 14:33:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:33:08.900019 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (111.979372ms) to execute
Nov 02 14:33:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:33:09.223246 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (172.425637ms) to execute
Nov 02 14:33:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:33:51.535350 W | etcdserver: request "header:<ID:14919139277658335025 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:35673496 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (108.883242ms) to execute
Nov 02 14:33:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:33:51.535731 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (128.050304ms) to execute
Nov 02 14:33:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:33:55.542593 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (380.695439ms) to execute
Nov 02 14:33:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:33:55.542738 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kz7d7\" " with result "range_response_count:1 size:1730" took too long (572.370935ms) to execute
Nov 02 14:35:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:35:42.663748 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (106.525909ms) to execute
Nov 02 14:35:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-02 14:35:42.664021 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sw726\" " with result "range_response_count:1 size:1735" took too long (410.160665ms) to execute
