-- Logs begin at Mon 2019-12-16 15:39:59 UTC, end at Wed 2019-12-18 05:54:34 UTC. --
Dec 18 05:34:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:31.821526 W | etcdserver: request "header:<ID:14919139277706239405 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15e1605713b79954\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15e1605713b79954\" value_size:403 lease:5695767240851463574 >> failure:<>>" with result "size:20" took too long (137.304138ms) to execute
Dec 18 05:34:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:31.822416 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (149.51088ms) to execute
Dec 18 05:34:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:31.839198 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (165.571765ms) to execute
Dec 18 05:34:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:31.839342 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-rbrjp\" " with result "range_response_count:1 size:3126" took too long (112.001623ms) to execute
Dec 18 05:34:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:32.086055 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (183.639537ms) to execute
Dec 18 05:34:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:32.086394 W | etcdserver: request "header:<ID:14919139277706239421 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" mod_revision:44714678 > success:<request_put:<key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" value_size:1057 >> failure:<request_range:<key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (164.478833ms) to execute
Dec 18 05:34:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:32.087398 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/heapster\" " with result "range_response_count:0 size:7" took too long (184.244295ms) to execute
Dec 18 05:34:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:32.087646 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-gldnx\" " with result "range_response_count:1 size:3126" took too long (180.220586ms) to execute
Dec 18 05:34:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:32.300406 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-5vhvj\" " with result "range_response_count:1 size:3254" took too long (101.492132ms) to execute
Dec 18 05:34:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:46.707054 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (114.5707ms) to execute
Dec 18 05:34:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 05:34:46.707202 W | etcdserver: read-only range request "key:\"/registry/resourcequotas/istio-system/\" range_end:\"/registry/resourcequotas/istio-system0\" " with result "range_response_count:0 size:7" took too long (134.688991ms) to execute
